,Qvalue,action,light,oncoming,waypoint
0,-3.63240830192,parado,green,parado,forward
1,1.37466517169,left,green,parado,forward
2,1.60363088446,right,green,parado,forward
3,3.91999399663,forward,green,parado,forward
4,-3.17749726529,parado,green,forward,right
5,-19.6446561718,left,green,forward,right
6,3.44678516329,right,green,forward,right
7,0.67650949772,forward,green,forward,right
8,-3.32091900939,parado,green,parado,right
9,1.01617141787,left,green,parado,right
10,2.66955702684,right,green,parado,right
11,1.446799272,forward,green,parado,right
12,3.57355673399,parado,red,parado,right
13,-7.36166019971,left,red,parado,right
14,-18.3868597133,right,red,parado,right
15,-9.71645334629,forward,red,parado,right
16,-4.64228191813,parado,green,parado,left
17,3.36588455911,left,green,parado,left
18,0.671690144121,right,green,parado,left
19,1.58188726205,forward,green,parado,left
20,-4.38012775131,parado,green,forward,left
21,-19.4168935003,left,green,forward,left
22,1.40707616541,right,green,forward,left
23,3.37984834867,forward,green,forward,left
24,3.90462998449,parado,red,right,left
25,-38.2995060423,left,red,right,left
26,2.00478820336,right,red,right,left
27,-9.73012344853,forward,red,right,left
28,3.68146317554,parado,red,parado,left
29,-37.6075277865,left,red,parado,left
30,2.00981901582,right,red,parado,left
31,-8.91245698142,forward,red,parado,left
32,-3.19851359397,parado,green,right,forward
33,-18.1106570596,left,green,right,forward
34,2.42637728322,right,green,right,forward
35,2.00720685412,forward,green,right,forward
36,3.70899729162,parado,red,parado,forward
37,-9.44345027807,left,red,parado,forward
38,2.00824552032,right,red,parado,forward
39,-38.5739548546,forward,red,parado,forward
40,3.58675983971,parado,red,left,forward
41,-8.31926892544,left,red,left,forward
42,2.00129306661,right,red,left,forward
43,-37.7378351808,forward,red,left,forward
44,1.94308453854,parado,green,left,forward
45,2.66722517345,left,green,left,forward
46,2.00065998831,right,green,left,forward
47,2.59260168415,forward,green,left,forward
48,1.5970002339,parado,red,left,right
49,-38.9608669703,left,red,left,right
50,3.45935394956,right,red,left,right
51,-8.81131240533,forward,red,left,right
52,2.31605726406,parado,green,left,right
53,1.06102045914,left,green,left,right
54,2.00032499062,right,green,left,right
55,1.1634579046,forward,green,left,right
56,4.180592378,parado,red,forward,right
57,-9.39253415298,left,red,forward,right
58,2.0015848435,right,red,forward,right
59,-38.1247765664,forward,red,forward,right
60,3.30628651863,parado,red,forward,forward
61,-8.12901174831,left,red,forward,forward
62,2.00312982172,right,red,forward,forward
63,2.00141051419,forward,red,forward,forward
64,-3.5406399832,parado,green,right,right
65,-19.2711699951,left,green,right,right
66,4.88628994367,right,green,right,right
67,1.18850219982,forward,green,right,right
68,4.07056149197,parado,red,forward,left
69,-7.41478969083,left,red,forward,left
70,-17.9099309142,right,red,forward,left
71,-8.50852005468,forward,red,forward,left
72,-2.06783598478,parado,green,forward,forward
73,2.00172765583,left,green,forward,forward
74,0.896145647069,right,green,forward,forward
75,3.26583659124,forward,green,forward,forward
76,2.43005395078,parado,green,left,left
77,4.53556337054,left,green,left,left
78,2.00991706777,right,green,left,left
79,2.00037676296,forward,green,left,left
80,4.00299896626,parado,red,left,left
81,-9.0349809739,left,red,left,left
82,-17.582540351,right,red,left,left
83,-38.2772873994,forward,red,left,left
84,3.73685055631,parado,red,right,right
85,2.00422170472,left,red,right,right
86,2.00143343998,right,red,right,right
87,-8.64297257001,forward,red,right,right
88,2.0037273018,parado,green,right,left
89,-17.8919766479,left,green,right,left
90,1.56716231234,right,green,right,left
91,2.00273126984,forward,green,right,left
92,3.66979867943,parado,red,right,forward
93,-39.4859972428,left,red,right,forward
94,2.00782319816,right,red,right,forward
95,2.00162304627,forward,red,right,forward
