,Qvalue,action,light,oncoming,waypoint
0,1.00356995122,parado,red,parado,forward
1,1.00424084718,left,red,parado,forward
2,1.00931261341,right,red,parado,forward
3,1.00322517607,forward,red,parado,forward
4,1.0057023694,parado,red,left,left
5,1.00889871123,left,red,left,left
6,1.00263779699,right,red,left,left
7,1.00639377842,forward,red,left,left
8,1.00197918712,parado,green,left,left
9,1.00667139285,left,green,left,left
10,1.00768078331,right,green,left,left
11,1.00534738422,forward,green,left,left
12,1.00249402297,parado,green,parado,left
13,1.00277345196,left,green,parado,left
14,1.00382478336,right,green,parado,left
15,1.00327198147,forward,green,parado,left
16,1.00462040587,parado,green,parado,forward
17,1.0065955678,left,green,parado,forward
18,1.00834864888,right,green,parado,forward
19,1.00967045042,forward,green,parado,forward
20,1.00815172972,parado,green,parado,right
21,1.00262806511,left,green,parado,right
22,1.0048950042,right,green,parado,right
23,1.00343077631,forward,green,parado,right
24,1.00981207997,parado,green,forward,right
25,1.00967810356,left,green,forward,right
26,1.00007547321,right,green,forward,right
27,1.00486251202,forward,green,forward,right
28,1.00986193341,parado,red,parado,left
29,1.00531327475,left,red,parado,left
30,1.00905193713,right,red,parado,left
31,1.00768738988,forward,red,parado,left
32,1.00965277683,parado,red,right,left
33,1.00176836815,left,red,right,left
34,1.00538311743,right,red,right,left
35,1.00282297367,forward,red,right,left
36,1.00765171505,parado,green,forward,left
37,1.005267086,left,green,forward,left
38,1.0082683847,right,green,forward,left
39,1.00837104941,forward,green,forward,left
40,1.00424950797,parado,green,left,forward
41,1.00558652609,left,green,left,forward
42,1.00813433654,right,green,left,forward
43,1.00465824499,forward,green,left,forward
44,1.00925625877,parado,red,forward,right
45,1.0082749685,left,red,forward,right
46,1.00168219765,right,red,forward,right
47,1.00375424898,forward,red,forward,right
48,1.001909832,parado,red,parado,right
49,1.00705487903,left,red,parado,right
50,1.00888299259,right,red,parado,right
51,1.00087917488,forward,red,parado,right
52,1.00516974094,parado,red,forward,forward
53,1.00452973068,left,red,forward,forward
54,1.00290070331,right,red,forward,forward
55,1.00689405945,forward,red,forward,forward
56,1.00343584275,parado,red,left,forward
57,1.00252829558,left,red,left,forward
58,1.00913030491,right,red,left,forward
59,1.00321447742,forward,red,left,forward
60,1.0080794052,parado,red,left,right
61,1.00489579779,left,red,left,right
62,1.00224133302,right,red,left,right
63,1.00114370236,forward,red,left,right
64,1.00862822692,parado,green,left,right
65,1.00712578045,left,green,left,right
66,1.00677261079,right,green,left,right
67,1.0013783566,forward,green,left,right
68,1.00136594636,parado,red,forward,left
69,1.00334280729,left,red,forward,left
70,1.00479386421,right,red,forward,left
71,1.0061643372,forward,red,forward,left
72,1.00309357007,parado,green,right,right
73,1.00797364848,left,green,right,right
74,1.00044484123,right,green,right,right
75,1.00955464091,forward,green,right,right
76,1.00393080792,parado,green,forward,forward
77,1.00618215045,left,green,forward,forward
78,1.00963139747,right,green,forward,forward
79,1.003523161,forward,green,forward,forward
80,1.00191420869,parado,green,right,left
81,1.00093836529,left,green,right,left
82,1.00299294386,right,green,right,left
83,1.00440992591,forward,green,right,left
84,1.00436335427,parado,red,right,forward
85,1.00676240674,left,red,right,forward
86,1.00257871693,right,red,right,forward
87,1.00351956788,forward,red,right,forward
88,1.0050615973,parado,red,right,right
89,1.00004631777,left,red,right,right
90,1.00098684477,right,red,right,right
91,1.00815867175,forward,red,right,right
92,1.00339463986,parado,green,right,forward
93,1.00066349218,left,green,right,forward
94,1.00468878302,right,green,right,forward
95,1.00207279054,forward,green,right,forward
