,Qvalue,action,light,oncoming,waypoint
0,0.330100853791,parado,green,left,right
1,0.503266368486,left,green,left,right
2,1.34075943399,right,green,left,right
3,0.0450227698428,forward,green,left,right
4,-5.38178349473,parado,green,parado,right
5,0.110186682612,left,green,parado,right
6,1.3165824378,right,green,parado,right
7,0.0688712900933,forward,green,parado,right
8,1.32516171293,parado,red,right,right
9,-40.0903037604,left,red,right,right
10,0.500756967088,right,red,right,right
11,-9.96140417954,forward,red,right,right
12,1.20965363858,parado,red,forward,right
13,-39.4183579237,left,red,forward,right
14,0.50634519322,right,red,forward,right
15,-9.49835029248,forward,red,forward,right
16,-4.22518246689,parado,green,forward,right
17,0.502136382348,left,green,forward,right
18,1.42548544901,right,green,forward,right
19,0.577993487805,forward,green,forward,right
20,2.13173948398,parado,red,left,right
21,-10.7851568169,left,red,left,right
22,0.509512175246,right,red,left,right
23,-9.93941999726,forward,red,left,right
24,1.49564483763,parado,red,right,left
25,-40.1981368355,left,red,right,left
26,0.501060106738,right,red,right,left
27,-9.65307878079,forward,red,right,left
28,1.92087125396,parado,red,parado,left
29,-9.61938771447,left,red,parado,left
30,0.500327852145,right,red,parado,left
31,-39.3267241068,forward,red,parado,left
32,1.32714753887,parado,red,forward,left
33,-9.54445684021,left,red,forward,left
34,-20.2407877095,right,red,forward,left
35,-10.7112607659,forward,red,forward,left
36,-5.27517293401,parado,green,right,left
37,-19.9859220223,left,green,right,left
38,-0.278753969059,right,green,right,left
39,1.47488745088,forward,green,right,left
40,-4.40456187268,parado,green,parado,left
41,2.93432742929,left,green,parado,left
42,0.500672394212,right,green,parado,left
43,0.456664326006,forward,green,parado,left
44,2.70102787098,parado,red,left,left
45,-10.6477669468,left,red,left,left
46,-0.206954852251,right,red,left,left
47,-9.0930247248,forward,red,left,left
48,1.70616396161,parado,red,forward,forward
49,-9.99876003406,left,red,forward,forward
50,0.501128165223,right,red,forward,forward
51,-9.93844039679,forward,red,forward,forward
52,-4.34499253695,parado,green,forward,forward
53,0.507666083093,left,green,forward,forward
54,0.502533043275,right,green,forward,forward
55,2.23599894937,forward,green,forward,forward
56,-5.01104369223,parado,green,parado,forward
57,0.119454020104,left,green,parado,forward
58,0.508818980088,right,green,parado,forward
59,1.08916827582,forward,green,parado,forward
60,0.28083082465,parado,green,left,forward
61,0.768022737422,left,green,left,forward
62,0.506941202821,right,green,left,forward
63,0.960661287731,forward,green,left,forward
64,1.85760382934,parado,red,parado,forward
65,-39.1114362463,left,red,parado,forward
66,0.502497460992,right,red,parado,forward
67,-10.0809111009,forward,red,parado,forward
68,2.74148331996,parado,red,left,forward
69,-9.34398136723,left,red,left,forward
70,0.177517972546,right,red,left,forward
71,-40.8938466153,forward,red,left,forward
72,2.59075703526,parado,red,right,forward
73,-39.9464153938,left,red,right,forward
74,-19.2153010826,right,red,right,forward
75,-9.49402611389,forward,red,right,forward
76,-5.26006798917,parado,green,right,forward
77,-19.3389429036,left,green,right,forward
78,0.502590865273,right,green,right,forward
79,1.05939859519,forward,green,right,forward
80,2.19873024934,parado,red,parado,right
81,-9.46109776339,left,red,parado,right
82,0.501966305985,right,red,parado,right
83,-9.10882364377,forward,red,parado,right
84,-4.17682610847,parado,green,forward,left
85,-19.1649782579,left,green,forward,left
86,0.617044707538,right,green,forward,left
87,-0.243642006877,forward,green,forward,left
88,0.151015433692,parado,green,left,left
89,1.69064285128,left,green,left,left
90,0.502660580772,right,green,left,left
91,0.501083739977,forward,green,left,left
92,-5.59910761011,parado,green,right,right
93,-19.1501707174,left,green,right,right
94,1.17877665405,right,green,right,right
95,0.157227553594,forward,green,right,right
