,Qvalue,action,light,oncoming,waypoint
0,1.0063413947,parado,red,parado,left
1,1.00729307702,left,red,parado,left
2,1.00919767434,right,red,parado,left
3,1.00425188849,forward,red,parado,left
4,1.00681773286,parado,green,parado,left
5,1.00675960478,left,green,parado,left
6,1.00464345099,right,green,parado,left
7,1.00317451984,forward,green,parado,left
8,1.00993066293,parado,green,right,left
9,1.00885596462,left,green,right,left
10,1.00689353514,right,green,right,left
11,1.00862006569,forward,green,right,left
12,1.00139582717,parado,green,parado,forward
13,1.00941981905,left,green,parado,forward
14,1.00250602256,right,green,parado,forward
15,1.00574555134,forward,green,parado,forward
16,1.00207328394,parado,red,parado,right
17,1.00895820031,left,red,parado,right
18,1.00509871117,right,red,parado,right
19,1.00126557262,forward,red,parado,right
20,1.00688526556,parado,green,parado,right
21,1.00231002861,left,green,parado,right
22,1.00865035232,right,green,parado,right
23,1.00813063052,forward,green,parado,right
24,1.00370057818,parado,red,left,right
25,1.00594117003,left,red,left,right
26,1.00856682858,right,red,left,right
27,1.00258173617,forward,red,left,right
28,1.00292222948,parado,green,left,right
29,1.00390527138,left,green,left,right
30,1.00153337868,right,green,left,right
31,1.00381253313,forward,green,left,right
32,1.00073662674,parado,red,left,left
33,1.00248572289,left,red,left,left
34,1.00747837358,right,red,left,left
35,1.0080778174,forward,red,left,left
36,1.00358170197,parado,green,left,left
37,1.00423328907,left,green,left,left
38,1.00109489967,right,green,left,left
39,1.00902986506,forward,green,left,left
40,1.0041207658,parado,red,parado,forward
41,1.00978040347,left,red,parado,forward
42,1.00617030474,right,red,parado,forward
43,1.00374023566,forward,red,parado,forward
44,1.00986702733,parado,green,forward,right
45,1.00181858113,left,green,forward,right
46,1.00369071788,right,green,forward,right
47,1.0064862682,forward,green,forward,right
48,1.00839909017,parado,red,right,forward
49,1.00348944798,left,red,right,forward
50,1.00081171089,right,red,right,forward
51,1.00852551536,forward,red,right,forward
52,1.00295147026,parado,red,forward,forward
53,1.00850186628,left,red,forward,forward
54,1.00192032729,right,red,forward,forward
55,1.00140442016,forward,red,forward,forward
56,1.00173471854,parado,green,forward,forward
57,1.00052696463,left,green,forward,forward
58,1.00333516806,right,green,forward,forward
59,1.00522288256,forward,green,forward,forward
60,1.00713944823,parado,green,right,forward
61,1.00755741452,left,green,right,forward
62,1.0053871701,right,green,right,forward
63,1.00624769549,forward,green,right,forward
64,1.00051002974,parado,red,forward,left
65,1.001849679,left,red,forward,left
66,1.00715585409,right,red,forward,left
67,1.007714399,forward,red,forward,left
68,1.00542175059,parado,green,forward,left
69,1.00727877354,left,green,forward,left
70,1.00955703425,right,green,forward,left
71,1.00918976501,forward,green,forward,left
72,1.00359330021,parado,red,right,right
73,1.00391293423,left,red,right,right
74,1.00544319941,right,red,right,right
75,1.00687740855,forward,red,right,right
76,1.00267308063,parado,red,right,left
77,1.00229344177,left,red,right,left
78,1.00078478018,right,red,right,left
79,1.00810829962,forward,red,right,left
80,1.00380347836,parado,red,left,forward
81,1.00002336516,left,red,left,forward
82,1.00349511315,right,red,left,forward
83,1.0075419485,forward,red,left,forward
84,1.00418400286,parado,green,left,forward
85,1.00822577165,left,green,left,forward
86,1.00444918553,right,green,left,forward
87,1.00983633777,forward,green,left,forward
88,1.00043375275,parado,green,right,right
89,1.00986617299,left,green,right,right
90,1.0087293362,right,green,right,right
91,1.00228242046,forward,green,right,right
92,1.00710151052,parado,red,forward,right
93,1.00770378635,left,red,forward,right
94,1.00303308894,right,red,forward,right
95,1.00529693276,forward,red,forward,right
