,Qvalue,action,light,oncoming,waypoint
0,2.00291563333,parado,red,left,forward
1,2.00893616487,left,red,left,forward
2,2.0096110822,right,red,left,forward
3,2.00088998212,forward,red,left,forward
4,2.0010754256,parado,green,parado,left
5,2.00271000826,left,green,parado,left
6,2.0039109262,right,green,parado,left
7,2.0021622762,forward,green,parado,left
8,2.00542925711,parado,green,parado,forward
9,2.0097009826,left,green,parado,forward
10,2.00353897838,right,green,parado,forward
11,2.00987279732,forward,green,parado,forward
12,2.00183672908,parado,red,forward,forward
13,2.00028821225,left,red,forward,forward
14,2.00879373636,right,red,forward,forward
15,2.00724119771,forward,red,forward,forward
16,2.00127870241,parado,red,forward,right
17,2.00889894905,left,red,forward,right
18,2.00011535847,right,red,forward,right
19,2.00587593525,forward,red,forward,right
20,2.00169845148,parado,green,forward,right
21,2.00266509734,left,green,forward,right
22,2.00514266703,right,green,forward,right
23,2.00230149377,forward,green,forward,right
24,2.00301022637,parado,red,parado,forward
25,2.00965069498,left,red,parado,forward
26,2.00861296895,right,red,parado,forward
27,2.00414408556,forward,red,parado,forward
28,2.00719493138,parado,green,forward,forward
29,2.00117649382,left,green,forward,forward
30,2.00837804705,right,green,forward,forward
31,2.00689081802,forward,green,forward,forward
32,2.00385700396,parado,green,forward,left
33,2.00758000255,left,green,forward,left
34,2.00566693965,right,green,forward,left
35,2.00428657588,forward,green,forward,left
36,2.00982586447,parado,green,left,left
37,2.00019576838,left,green,left,left
38,2.00147114316,right,green,left,left
39,2.00599283199,forward,green,left,left
40,2.00159944137,parado,red,parado,left
41,2.0071979997,left,red,parado,left
42,2.00183226682,right,red,parado,left
43,2.00932334687,forward,red,parado,left
44,2.00345739352,parado,red,right,left
45,2.00796224074,left,red,right,left
46,2.00218307555,right,red,right,left
47,2.00048062785,forward,red,right,left
48,2.00944590934,parado,green,right,left
49,2.00169817557,left,green,right,left
50,2.00008266426,right,green,right,left
51,2.00719658472,forward,green,right,left
52,2.00176790218,parado,green,left,forward
53,2.00321362237,left,green,left,forward
54,2.00588978134,right,green,left,forward
55,2.00702449746,forward,green,left,forward
56,2.00789903266,parado,red,parado,right
57,2.00651512591,left,red,parado,right
58,2.00037054573,right,red,parado,right
59,2.00067604117,forward,red,parado,right
60,2.00793519548,parado,red,right,right
61,2.00678974785,left,red,right,right
62,2.00751257922,right,red,right,right
63,2.00462987517,forward,red,right,right
64,2.00374738,parado,green,left,right
65,2.00989645766,left,green,left,right
66,2.00365096635,right,green,left,right
67,2.00271246905,forward,green,left,right
68,2.00711233479,parado,red,left,left
69,2.00141905782,left,red,left,left
70,2.00288436418,right,red,left,left
71,2.00920516709,forward,red,left,left
72,2.00259027875,parado,green,parado,right
73,2.00585599202,left,green,parado,right
74,2.00333079547,right,green,parado,right
75,2.00323130046,forward,green,parado,right
76,2.008189765,parado,red,forward,left
77,2.00990111313,left,red,forward,left
78,2.00644682687,right,red,forward,left
79,2.0084868486,forward,red,forward,left
80,2.00709356792,parado,green,right,forward
81,2.00638870149,left,green,right,forward
82,2.0085218823,right,green,right,forward
83,2.00087558298,forward,green,right,forward
84,2.00139741092,parado,red,right,forward
85,2.00287758802,left,red,right,forward
86,2.00630628908,right,red,right,forward
87,2.00858640019,forward,red,right,forward
88,2.00835116866,parado,green,right,right
89,2.00835400013,left,green,right,right
90,2.00268618313,right,green,right,right
91,2.00597980844,forward,green,right,right
92,2.00461305189,parado,red,left,right
93,2.00024480973,left,red,left,right
94,2.00445029903,right,red,left,right
95,2.00626900103,forward,red,left,right
