,Qvalue,action,light,oncoming,waypoint
0,-5.06775871327,parado,green,parado,left
1,2.38242538932,left,green,parado,left
2,-0.103525515312,right,green,parado,left
3,0.11687391276,forward,green,parado,left
4,2.75634626142,parado,red,left,left
5,-9.40445269165,left,red,left,left
6,0.504243580497,right,red,left,left
7,-39.6356676637,forward,red,left,left
8,-0.0950860467285,parado,green,left,left
9,2.13448008017,left,green,left,left
10,-0.419377581649,right,green,left,left
11,0.183640006918,forward,green,left,left
12,2.57592846274,parado,red,parado,left
13,-39.1907865146,left,red,parado,left
14,-0.000265861624223,right,red,parado,left
15,-9.69517404627,forward,red,parado,left
16,-5.55343734852,parado,green,parado,forward
17,0.479707815111,left,green,parado,forward
18,0.505441836829,right,green,parado,forward
19,1.93496731071,forward,green,parado,forward
20,2.5594375995,parado,red,parado,forward
21,-9.47973038166,left,red,parado,forward
22,-0.360882392449,right,red,parado,forward
23,-10.6501725943,forward,red,parado,forward
24,2.48658561085,parado,red,parado,right
25,-10.3158652897,left,red,parado,right
26,0.504400243364,right,red,parado,right
27,-9.56435456547,forward,red,parado,right
28,0.508376580837,parado,green,right,right
29,-20.1007816653,left,green,right,right
30,0.509944779989,right,green,right,right
31,1.12212514895,forward,green,right,right
32,0.504807737961,parado,red,forward,right
33,-10.7683756995,left,red,forward,right
34,-20.949625692,right,red,forward,right
35,-9.88402251197,forward,red,forward,right
36,-5.84436893801,parado,green,forward,right
37,-19.433908123,left,green,forward,right
38,1.94753045263,right,green,forward,right
39,0.964561728723,forward,green,forward,right
40,-5.97887795613,parado,green,parado,right
41,1.02188556588,left,green,parado,right
42,1.31455513283,right,green,parado,right
43,0.399450112663,forward,green,parado,right
44,2.00942752487,parado,red,left,right
45,-10.8333386801,left,red,left,right
46,0.501988061793,right,red,left,right
47,-9.92639121585,forward,red,left,right
48,0.904407610774,parado,green,left,right
49,0.480159493022,left,green,left,right
50,2.55596444818,right,green,left,right
51,0.0287937711106,forward,green,left,right
52,1.16779324888,parado,red,forward,left
53,-10.2977915706,left,red,forward,left
54,0.502353232475,right,red,forward,left
55,-10.4838185701,forward,red,forward,left
56,-4.72972367848,parado,green,forward,left
57,-20.9849734813,left,green,forward,left
58,1.62989569698,right,green,forward,left
59,-0.818350388793,forward,green,forward,left
60,0.201771383166,parado,green,left,forward
61,0.153957449971,left,green,left,forward
62,0.0220875435544,right,green,left,forward
63,1.46304200293,forward,green,left,forward
64,-5.0313958511,parado,green,right,forward
65,-19.269484599,left,green,right,forward
66,-0.0967776903662,right,green,right,forward
67,2.52745780624,forward,green,right,forward
68,0.815495641145,parado,red,forward,forward
69,-40.3708643781,left,red,forward,forward
70,0.503592798036,right,red,forward,forward
71,-39.1685140962,forward,red,forward,forward
72,-5.60084906715,parado,green,right,left
73,-20.5179267056,left,green,right,left
74,-0.375435720527,right,green,right,left
75,0.871921836833,forward,green,right,left
76,-5.35953086859,parado,green,forward,forward
77,-19.905407978,left,green,forward,forward
78,0.506841714483,right,green,forward,forward
79,1.33504899832,forward,green,forward,forward
80,2.10388421349,parado,red,left,forward
81,-9.17195230496,left,red,left,forward
82,0.681175762921,right,red,left,forward
83,-9.43526572877,forward,red,left,forward
84,2.86284500452,parado,red,right,forward
85,-40.7764398685,left,red,right,forward
86,0.504595161134,right,red,right,forward
87,-40.9670629847,forward,red,right,forward
88,1.68253085031,parado,red,right,right
89,-39.2721239169,left,red,right,right
90,0.504626203284,right,red,right,right
91,0.504742851921,forward,red,right,right
92,1.68531634009,parado,red,right,left
93,0.508580216681,left,red,right,left
94,0.507223936587,right,red,right,left
95,-10.7101358395,forward,red,right,left
