,Qvalue,action,light,oncoming,waypoint
0,-5.43844382859,parado,green,right,left
1,-19.7344778488,left,green,right,left
2,0.508822912927,right,green,right,left
3,2.90284018865,forward,green,right,left
4,4.34636711452,parado,red,right,left
5,-38.3521334575,left,red,right,left
6,0.501542652871,right,red,right,left
7,0.505719761656,forward,red,right,left
8,4.01402261139,parado,red,parado,left
9,-7.53753711797,left,red,parado,left
10,0.502703132529,right,red,parado,left
11,-8.14800469653,forward,red,parado,left
12,-3.63114290762,parado,green,parado,left
13,4.01736576067,left,green,parado,left
14,0.507421578499,right,green,parado,left
15,1.70537751955,forward,green,parado,left
16,-3.89959083129,parado,green,parado,forward
17,1.502798801,left,green,parado,forward
18,0.506677165234,right,green,parado,forward
19,3.9616656428,forward,green,parado,forward
20,3.18225375625,parado,red,parado,right
21,-38.3328333353,left,red,parado,right
22,0.507227625985,right,red,parado,right
23,-7.5720959209,forward,red,parado,right
24,3.87534745924,parado,red,forward,right
25,-8.13088299398,left,red,forward,right
26,0.505416159636,right,red,forward,right
27,-8.6177845937,forward,red,forward,right
28,3.21132936163,parado,red,left,right
29,-8.6596050503,left,red,left,right
30,0.505396585278,right,red,left,right
31,-8.62183496091,forward,red,left,right
32,2.61347229217,parado,green,left,right
33,0.798993899246,left,green,left,right
34,0.503139340076,right,green,left,right
35,0.377713374943,forward,green,left,right
36,-3.71994973997,parado,green,parado,right
37,0.420983006987,left,green,parado,right
38,3.38097126543,right,green,parado,right
39,0.412276224397,forward,green,parado,right
40,4.05976912858,parado,red,left,forward
41,-7.67465078407,left,red,left,forward
42,0.509061886981,right,red,left,forward
43,-8.77925004846,forward,red,left,forward
44,1.75335983387,parado,green,left,forward
45,2.02545338025,left,green,left,forward
46,1.75301246363,right,green,left,forward
47,4.57088938735,forward,green,left,forward
48,-3.14267986007,parado,green,forward,right
49,-18.7658229924,left,green,forward,right
50,0.500513382292,right,green,forward,right
51,3.03984152097,forward,green,forward,right
52,-3.01893231054,parado,green,forward,left
53,-20.0612834168,left,green,forward,left
54,2.46619756539,right,green,forward,left
55,0.24849058519,forward,green,forward,left
56,2.2538104516,parado,red,forward,left
57,-39.5275094665,left,red,forward,left
58,-17.8660334278,right,red,forward,left
59,-9.12466726587,forward,red,forward,left
60,0.629332221093,parado,green,left,left
61,1.01896061906,left,green,left,left
62,0.501442514151,right,green,left,left
63,1.05852717035,forward,green,left,left
64,3.92585090248,parado,red,parado,forward
65,-6.95445506315,left,red,parado,forward
66,0.507378945534,right,red,parado,forward
67,-8.68154261649,forward,red,parado,forward
68,3.73860488997,parado,red,forward,forward
69,-8.14448979912,left,red,forward,forward
70,0.505974273794,right,red,forward,forward
71,-8.85709348643,forward,red,forward,forward
72,2.84550241725,parado,red,right,right
73,-38.9604955087,left,red,right,right
74,0.509075628582,right,red,right,right
75,-39.7238100354,forward,red,right,right
76,-4.28544044903,parado,green,forward,forward
77,0.50969454098,left,green,forward,forward
78,0.503427591126,right,green,forward,forward
79,3.49684103038,forward,green,forward,forward
80,3.59048810115,parado,red,left,left
81,-8.1400024072,left,red,left,left
82,0.50075217605,right,red,left,left
83,-8.6670758795,forward,red,left,left
84,-3.25987092788,parado,green,right,forward
85,0.507889381857,left,green,right,forward
86,0.500819441155,right,green,right,forward
87,3.71304662755,forward,green,right,forward
88,-4.87559194203,parado,green,right,right
89,-18.8056996098,left,green,right,right
90,1.9587584395,right,green,right,right
91,1.11788642517,forward,green,right,right
92,3.5212531614,parado,red,right,forward
93,-38.8536036975,left,red,right,forward
94,0.504579157818,right,red,right,forward
95,0.509336671281,forward,red,right,forward
