,Qvalue,action,light,oncoming,waypoint
0,-3.480596566,parado,green,parado,right
1,1.63438938091,left,green,parado,right
2,3.73260435643,right,green,parado,right
3,2.25064105342,forward,green,parado,right
4,-2.65406761922,parado,green,right,forward
5,-8.36932584236,left,green,right,forward
6,2.00747134251,right,green,right,forward
7,3.21414582312,forward,green,right,forward
8,-3.78489042006,parado,green,parado,forward
9,2.67934055671,left,green,parado,forward
10,2.00296020395,right,green,parado,forward
11,3.5947516308,forward,green,parado,forward
12,-3.69291200738,parado,green,forward,right
13,-16.7793865931,left,green,forward,right
14,3.57764330133,right,green,forward,right
15,1.79984018296,forward,green,forward,right
16,3.91541536454,parado,red,parado,forward
17,-10.2993671892,left,red,parado,forward
18,2.00029630732,right,red,parado,forward
19,-33.9942675947,forward,red,parado,forward
20,3.39538545863,parado,red,left,forward
21,-6.7658584901,left,red,left,forward
22,1.46452636214,right,red,left,forward
23,-9.50389645747,forward,red,left,forward
24,1.87397872342,parado,green,left,forward
25,2.62669650504,left,green,left,forward
26,2.00558485139,right,green,left,forward
27,3.35634208536,forward,green,left,forward
28,3.60604144599,parado,red,forward,forward
29,-23.9970627058,left,red,forward,forward
30,2.00142088461,right,red,forward,forward
31,-13.5970326647,forward,red,forward,forward
32,-3.01691774254,parado,green,forward,forward
33,-15.6028922809,left,green,forward,forward
34,2.00182870473,right,green,forward,forward
35,3.90872420177,forward,green,forward,forward
36,1.74754080751,parado,green,left,left
37,3.2385655604,left,green,left,left
38,2.15567824047,right,green,left,left
39,2.00696205707,forward,green,left,left
40,3.99287194612,parado,red,right,forward
41,2.00543384639,left,red,right,forward
42,2.00888675063,right,red,right,forward
43,-5.92959618564,forward,red,right,forward
44,4.06042633366,parado,red,forward,right
45,-9.96099780518,left,red,forward,right
46,2.00948418683,right,red,forward,right
47,-23.7292455084,forward,red,forward,right
48,2.98708108809,parado,red,parado,right
49,-8.02032211488,left,red,parado,right
50,2.0046293534,right,red,parado,right
51,-14.4820294597,forward,red,parado,right
52,-3.41331789023,parado,green,parado,left
53,3.97194588835,left,green,parado,left
54,2.00573198339,right,green,parado,left
55,2.78454923923,forward,green,parado,left
56,3.61237452727,parado,red,parado,left
57,-8.78385227928,left,red,parado,left
58,2.00066505687,right,red,parado,left
59,-8.39873462573,forward,red,parado,left
60,1.93940422707,parado,green,left,right
61,1.92155262169,left,green,left,right
62,3.88373446748,right,green,left,right
63,1.84144040833,forward,green,left,right
64,3.0979357006,parado,red,right,right
65,2.00410884427,left,red,right,right
66,2.00188541862,right,red,right,right
67,2.00567248685,forward,red,right,right
68,-3.10309284567,parado,green,right,right
69,2.00249103018,left,green,right,right
70,2.00179684137,right,green,right,right
71,2.99904543824,forward,green,right,right
72,3.64364091446,parado,red,left,right
73,-23.1585340202,left,red,left,right
74,2.00446058898,right,red,left,right
75,-5.96045651882,forward,red,left,right
76,-1.65694266964,parado,green,right,left
77,-8.09830234095,left,green,right,left
78,2.00000620252,right,green,right,left
79,2.52812908679,forward,green,right,left
80,3.35101494124,parado,red,forward,left
81,-7.38277163003,left,red,forward,left
82,-8.75764546461,right,red,forward,left
83,-9.44433630047,forward,red,forward,left
84,2.00249487077,parado,green,forward,left
85,2.00280258849,left,green,forward,left
86,2.26428044545,right,green,forward,left
87,1.7446818885,forward,green,forward,left
88,2.98688298076,parado,red,left,left
89,-3.42757798462,left,red,left,left
90,2.00052371478,right,red,left,left
91,-3.22231757977,forward,red,left,left
92,3.81861597306,parado,red,right,left
93,2.00436886478,left,red,right,left
94,2.00039227406,right,red,right,left
95,-3.38770223557,forward,red,right,left
