,Qvalue,action,light,oncoming,waypoint
0,0.503841825833,parado,green,parado,forward
1,0.503394080021,left,green,parado,forward
2,0.509938452277,right,green,parado,forward
3,0.503823434799,forward,green,parado,forward
4,0.502164022732,parado,green,parado,right
5,0.504183382295,left,green,parado,right
6,0.502398427065,right,green,parado,right
7,0.500232387219,forward,green,parado,right
8,0.505456733268,parado,red,parado,right
9,0.508043915464,left,red,parado,right
10,0.506296190133,right,red,parado,right
11,0.503315885497,forward,red,parado,right
12,0.500177540885,parado,red,left,right
13,0.505896590323,left,red,left,right
14,0.506302797876,right,red,left,right
15,0.509630800426,forward,red,left,right
16,0.502145677536,parado,green,left,right
17,0.504235386441,left,green,left,right
18,0.504070967837,right,green,left,right
19,0.504474469637,forward,green,left,right
20,0.509693101197,parado,red,parado,left
21,0.507225585929,left,red,parado,left
22,0.500666668845,right,red,parado,left
23,0.502153906157,forward,red,parado,left
24,0.50353828995,parado,green,left,left
25,0.503307904892,left,green,left,left
26,0.506670975399,right,green,left,left
27,0.502396060611,forward,green,left,left
28,0.507450285322,parado,green,parado,left
29,0.501296422829,left,green,parado,left
30,0.503937190564,right,green,parado,left
31,0.50530219432,forward,green,parado,left
32,0.500994494804,parado,red,parado,forward
33,0.507660501073,left,red,parado,forward
34,0.506407020012,right,red,parado,forward
35,0.506096488053,forward,red,parado,forward
36,0.506655036862,parado,green,right,forward
37,0.506308349237,left,green,right,forward
38,0.501069562278,right,green,right,forward
39,0.50263659803,forward,green,right,forward
40,0.500175403951,parado,red,left,forward
41,0.509033328869,left,red,left,forward
42,0.505418310209,right,red,left,forward
43,0.504768901056,forward,red,left,forward
44,0.509627753987,parado,green,left,forward
45,0.502794761909,left,green,left,forward
46,0.500629302867,right,green,left,forward
47,0.503725439686,forward,green,left,forward
48,0.502180958279,parado,green,forward,right
49,0.500962767407,left,green,forward,right
50,0.504524650862,right,green,forward,right
51,0.500472442504,forward,green,forward,right
52,0.506693683239,parado,red,left,left
53,0.509292163358,left,red,left,left
54,0.504560506148,right,red,left,left
55,0.508795420299,forward,red,left,left
56,0.507005521035,parado,green,right,left
57,0.50742147962,left,green,right,left
58,0.508397818743,right,green,right,left
59,0.509019795096,forward,green,right,left
60,0.501179769038,parado,green,forward,left
61,0.501071194907,left,green,forward,left
62,0.509525422207,right,green,forward,left
63,0.508313573411,forward,green,forward,left
64,0.505051126226,parado,red,forward,right
65,0.506533729253,left,red,forward,right
66,0.504025990118,right,red,forward,right
67,0.50092387245,forward,red,forward,right
68,0.505970301779,parado,green,forward,forward
69,0.509557392663,left,green,forward,forward
70,0.500303686176,right,green,forward,forward
71,0.50146957581,forward,green,forward,forward
72,0.504982777439,parado,red,forward,left
73,0.501539064977,left,red,forward,left
74,0.504039159321,right,red,forward,left
75,0.509968896237,forward,red,forward,left
76,0.501259055282,parado,red,right,left
77,0.505369196261,left,red,right,left
78,0.500204403883,right,red,right,left
79,0.505738616402,forward,red,right,left
80,0.502386025876,parado,red,right,forward
81,0.503009007332,left,red,right,forward
82,0.507823442401,right,red,right,forward
83,0.504988048384,forward,red,right,forward
84,0.501202970972,parado,red,right,right
85,0.505493694276,left,red,right,right
86,0.500706276552,right,red,right,right
87,0.506589483573,forward,red,right,right
88,0.506789205389,parado,green,right,right
89,0.504630751074,left,green,right,right
90,0.508607471819,right,green,right,right
91,0.501836898979,forward,green,right,right
92,0.506221538299,parado,red,forward,forward
93,0.501802544254,left,red,forward,forward
94,0.500325437018,right,red,forward,forward
95,0.505634883866,forward,red,forward,forward
