,Qvalue,action,light,oncoming,waypoint
0,2.29035239956,parado,red,parado,right
1,-10.1924393813,left,red,parado,right
2,-20.1817553707,right,red,parado,right
3,-9.78478808702,forward,red,parado,right
4,2.18285284421,parado,red,left,right
5,-10.0554732246,left,red,left,right
6,-20.3088563521,right,red,left,right
7,-9.60995685297,forward,red,left,right
8,1.34503368976,parado,red,parado,forward
9,-39.1203300122,left,red,parado,forward
10,-19.3812623314,right,red,parado,forward
11,-9.49426382545,forward,red,parado,forward
12,-4.78680756533,parado,green,forward,forward
13,-19.3036430481,left,green,forward,forward
14,-0.237433645652,right,green,forward,forward
15,2.46962730816,forward,green,forward,forward
16,-5.22752019237,parado,green,parado,forward
17,0.0403009682216,left,green,parado,forward
18,0.504444654409,right,green,parado,forward
19,2.15697887405,forward,green,parado,forward
20,0.509857319506,parado,red,right,right
21,-40.8557918976,left,red,right,right
22,0.508881117264,right,red,right,right
23,-10.1486275502,forward,red,right,right
24,-4.15863159151,parado,green,parado,right
25,0.904138748313,left,green,parado,right
26,0.849090686497,right,green,parado,right
27,0.454531393417,forward,green,parado,right
28,-4.75834735513,parado,green,forward,left
29,-20.9961270317,left,green,forward,left
30,0.309759672663,right,green,forward,left
31,1.3782912752,forward,green,forward,left
32,-5.6184490406,parado,green,parado,left
33,1.04773049198,left,green,parado,left
34,0.500091715795,right,green,parado,left
35,0.219909458777,forward,green,parado,left
36,0.601464216008,parado,red,parado,left
37,-9.9538323752,left,red,parado,left
38,-19.7543031064,right,red,parado,left
39,-10.0881470391,forward,red,parado,left
40,0.459254813643,parado,green,left,left
41,0.863650886796,left,green,left,left
42,0.507334787572,right,green,left,left
43,-0.0086638178465,forward,green,left,left
44,1.55270206862,parado,green,left,right
45,0.548471761665,left,green,left,right
46,0.502284676843,right,green,left,right
47,0.216236403817,forward,green,left,right
48,-5.56025718091,parado,green,forward,right
49,-19.2478756121,left,green,forward,right
50,2.22330008942,right,green,forward,right
51,0.502491447417,forward,green,forward,right
52,0.502100007726,parado,red,forward,right
53,-10.2960828562,left,red,forward,right
54,1.89424211645,right,red,forward,right
55,-9.0023503931,forward,red,forward,right
56,0.504796958575,parado,green,left,forward
57,0.508872478908,left,green,left,forward
58,0.501380693219,right,green,left,forward
59,2.68807709955,forward,green,left,forward
60,1.29443986788,parado,red,forward,forward
61,-40.2691766778,left,red,forward,forward
62,0.503006130554,right,red,forward,forward
63,-10.7341937311,forward,red,forward,forward
64,0.460161870767,parado,red,left,left
65,-10.0030128904,left,red,left,left
66,0.454355968397,right,red,left,left
67,-9.52938641716,forward,red,left,left
68,0.500287826104,parado,green,right,left
69,-19.791349528,left,green,right,left
70,0.50004516257,right,green,right,left
71,0.336305696895,forward,green,right,left
72,1.92130440515,parado,red,left,forward
73,-10.2484709844,left,red,left,forward
74,0.507926178324,right,red,left,forward
75,0.500304873659,forward,red,left,forward
76,-4.05730104965,parado,green,right,right
77,0.503371573002,left,green,right,right
78,2.4432789399,right,green,right,right
79,0.501374283996,forward,green,right,right
80,0.500359245858,parado,green,right,forward
81,0.503077077674,left,green,right,forward
82,0.500778569773,right,green,right,forward
83,1.67347123322,forward,green,right,forward
84,1.35322758962,parado,red,forward,left
85,0.501491487241,left,red,forward,left
86,0.500059231286,right,red,forward,left
87,-40.4123651369,forward,red,forward,left
88,1.57179287488,parado,red,right,forward
89,-39.3253358087,left,red,right,forward
90,-19.5253367056,right,red,right,forward
91,-39.5899177995,forward,red,right,forward
92,0.500468526401,parado,red,right,left
93,0.505213745519,left,red,right,left
94,0.507429053686,right,red,right,left
95,0.500741312059,forward,red,right,left
