,Qvalue,action,light,oncoming,waypoint
0,0.500417445311,parado,red,right,forward
1,0.509922434383,left,red,right,forward
2,0.500938459152,right,red,right,forward
3,0.505193808021,forward,red,right,forward
4,0.505404882087,parado,red,parado,forward
5,0.507034833923,left,red,parado,forward
6,0.50368113379,right,red,parado,forward
7,0.506856186243,forward,red,parado,forward
8,0.505443836641,parado,red,left,forward
9,0.501089180984,left,red,left,forward
10,0.505720654526,right,red,left,forward
11,0.508923181238,forward,red,left,forward
12,0.504605942213,parado,green,left,forward
13,0.504637615017,left,green,left,forward
14,0.5061661432,right,green,left,forward
15,0.500214216779,forward,green,left,forward
16,0.506480848696,parado,green,parado,forward
17,0.501722180637,left,green,parado,forward
18,0.507699024037,right,green,parado,forward
19,0.504388687757,forward,green,parado,forward
20,0.507213289345,parado,green,parado,right
21,0.502524993239,left,green,parado,right
22,0.507500908418,right,green,parado,right
23,0.502164359614,forward,green,parado,right
24,0.503975151691,parado,green,forward,right
25,0.502263630066,left,green,forward,right
26,0.506978464023,right,green,forward,right
27,0.500332445118,forward,green,forward,right
28,0.506695988314,parado,red,parado,right
29,0.50054765893,left,red,parado,right
30,0.506677367408,right,red,parado,right
31,0.502168049585,forward,red,parado,right
32,0.500161904365,parado,red,left,right
33,0.508323301888,left,red,left,right
34,0.505730390451,right,red,left,right
35,0.507688058926,forward,red,left,right
36,0.503655697932,parado,green,left,right
37,0.506285764553,left,green,left,right
38,0.504438342888,right,green,left,right
39,0.503121092248,forward,green,left,right
40,0.507860623356,parado,red,parado,left
41,0.50711829886,left,red,parado,left
42,0.504010865024,right,red,parado,left
43,0.506409190035,forward,red,parado,left
44,0.506669874453,parado,red,left,left
45,0.507941638921,left,red,left,left
46,0.505845032395,right,red,left,left
47,0.500432961925,forward,red,left,left
48,0.504898979301,parado,green,left,left
49,0.503693347397,left,green,left,left
50,0.501537524494,right,green,left,left
51,0.508232272324,forward,green,left,left
52,0.501959642271,parado,green,right,forward
53,0.503480902295,left,green,right,forward
54,0.502003935227,right,green,right,forward
55,0.506882361059,forward,green,right,forward
56,0.503317441485,parado,green,right,right
57,0.506880290587,left,green,right,right
58,0.504777409761,right,green,right,right
59,0.50847525018,forward,green,right,right
60,0.503477965591,parado,red,forward,left
61,0.505729572097,left,red,forward,left
62,0.506661370985,right,red,forward,left
63,0.50526383353,forward,red,forward,left
64,0.509060247736,parado,green,parado,left
65,0.506286180616,left,green,parado,left
66,0.503492013184,right,green,parado,left
67,0.504386114213,forward,green,parado,left
68,0.505790568666,parado,red,forward,forward
69,0.506376346887,left,red,forward,forward
70,0.509929086827,right,red,forward,forward
71,0.50866753746,forward,red,forward,forward
72,0.508818590182,parado,red,forward,right
73,0.502230745013,left,red,forward,right
74,0.509772790173,right,red,forward,right
75,0.50375112888,forward,red,forward,right
76,0.501969319668,parado,green,forward,forward
77,0.509714882305,left,green,forward,forward
78,0.500467135877,right,green,forward,forward
79,0.504633006075,forward,green,forward,forward
80,0.503072526873,parado,green,forward,left
81,0.507311863346,left,green,forward,left
82,0.508222936024,right,green,forward,left
83,0.503469298953,forward,green,forward,left
84,0.500650879492,parado,red,right,left
85,0.501685887031,left,red,right,left
86,0.507922828582,right,red,right,left
87,0.504463334918,forward,red,right,left
88,0.504139804039,parado,red,right,right
89,0.505567038011,left,red,right,right
90,0.500063050626,right,red,right,right
91,0.504812606359,forward,red,right,right
92,0.502404823304,parado,green,right,left
93,0.509638650819,left,green,right,left
94,0.506350821385,right,green,right,left
95,0.501099194923,forward,green,right,left
