,Qvalue,action,light,oncoming,waypoint
0,-4.91681156956,parado,green,parado,forward
1,1.5784793563,left,green,parado,forward
2,0.505229181808,right,green,parado,forward
3,3.48474241749,forward,green,parado,forward
4,1.43861697209,parado,green,left,forward
5,0.501171515387,left,green,left,forward
6,0.504267994002,right,green,left,forward
7,3.43079670086,forward,green,left,forward
8,3.91352220834,parado,red,parado,right
9,-8.11178905995,left,red,parado,right
10,0.509534636008,right,red,parado,right
11,-8.35692135671,forward,red,parado,right
12,2.30252428482,parado,red,left,right
13,-7.34587764975,left,red,left,right
14,0.50265924099,right,red,left,right
15,-8.2244029538,forward,red,left,right
16,1.04087343426,parado,green,left,right
17,1.9022546783,left,green,left,right
18,0.501950339034,right,green,left,right
19,0.967623481441,forward,green,left,right
20,-3.90659303759,parado,green,forward,right
21,-14.5168419747,left,green,forward,right
22,0.500356495601,right,green,forward,right
23,2.0032327653,forward,green,forward,right
24,-4.0434076308,parado,green,parado,right
25,1.1496157368,left,green,parado,right
26,0.504502541935,right,green,parado,right
27,1.98797003757,forward,green,parado,right
28,-4.77236508135,parado,green,parado,left
29,2.85530703643,left,green,parado,left
30,0.507672708169,right,green,parado,left
31,1.16087601195,forward,green,parado,left
32,2.68801325187,parado,red,parado,left
33,-12.3849026568,left,red,parado,left
34,0.500811770129,right,red,parado,left
35,-8.04571147825,forward,red,parado,left
36,0.500611180099,parado,green,forward,left
37,-14.1860691638,left,green,forward,left
38,1.51645138462,right,green,forward,left
39,0.50029750434,forward,green,forward,left
40,1.19461302321,parado,green,left,left
41,2.53003182814,left,green,left,left
42,0.507102609991,right,green,left,left
43,0.980574708262,forward,green,left,left
44,3.01912797644,parado,red,parado,forward
45,-23.1801688596,left,red,parado,forward
46,1.20606207752,right,red,parado,forward
47,-16.1263846932,forward,red,parado,forward
48,3.41061330351,parado,red,left,forward
49,-24.1903109582,left,red,left,forward
50,0.505562454618,right,red,left,forward
51,-23.5192525701,forward,red,left,forward
52,3.37059055761,parado,red,forward,right
53,-21.9898105544,left,red,forward,right
54,1.70684405218,right,red,forward,right
55,-3.94691642216,forward,red,forward,right
56,0.501142400522,parado,red,right,left
57,-19.0140665703,left,red,right,left
58,0.502275086563,right,red,right,left
59,-3.97630045626,forward,red,right,left
60,0.50567333735,parado,green,right,left
61,-8.92664585687,left,green,right,left
62,0.502492386079,right,green,right,left
63,1.20426756724,forward,green,right,left
64,3.00482205684,parado,red,left,left
65,0.500410009212,left,red,left,left
66,-8.78846555236,right,red,left,left
67,0.501878058709,forward,red,left,left
68,-1.28805132284,parado,green,right,right
69,0.503810693575,left,green,right,right
70,0.5052701474,right,green,right,right
71,1.71372589775,forward,green,right,right
72,2.86280469895,parado,red,forward,left
73,0.503348110811,left,red,forward,left
74,0.503115309281,right,red,forward,left
75,-7.24314843726,forward,red,forward,left
76,-3.08575914218,parado,green,right,forward
77,-13.7604555729,left,green,right,forward
78,0.500202109237,right,green,right,forward
79,1.64391690113,forward,green,right,forward
80,3.27039844021,parado,red,forward,forward
81,-4.88052713553,left,red,forward,forward
82,0.50158819697,right,red,forward,forward
83,-4.33490995774,forward,red,forward,forward
84,-1.06592907122,parado,green,forward,forward
85,-14.1832241348,left,green,forward,forward
86,0.20953337079,right,green,forward,forward
87,2.90462189273,forward,green,forward,forward
88,3.50930066398,parado,red,right,right
89,-19.4129298042,left,red,right,right
90,0.503641974639,right,red,right,right
91,0.503503823134,forward,red,right,right
92,0.504239794004,parado,red,right,forward
93,-18.8114500716,left,red,right,forward
94,0.505232812655,right,red,right,forward
95,0.507469225335,forward,red,right,forward
