,Qvalue,action,light,oncoming,waypoint
0,1.00252722453,parado,green,left,left
1,1.00844650284,left,green,left,left
2,1.00014637892,right,green,left,left
3,1.00054127266,forward,green,left,left
4,1.00238897038,parado,red,left,forward
5,1.00131141202,left,red,left,forward
6,1.00797459175,right,red,left,forward
7,1.00543277969,forward,red,left,forward
8,1.00271624252,parado,green,left,forward
9,1.00265678545,left,green,left,forward
10,1.00029992573,right,green,left,forward
11,1.00810665314,forward,green,left,forward
12,1.00547247848,parado,red,parado,right
13,1.00155004795,left,red,parado,right
14,1.00640609724,right,red,parado,right
15,1.00524408411,forward,red,parado,right
16,1.00744216049,parado,green,parado,right
17,1.00724981682,left,green,parado,right
18,1.00431342263,right,green,parado,right
19,1.00365344363,forward,green,parado,right
20,1.00543789379,parado,green,forward,forward
21,1.00388130463,left,green,forward,forward
22,1.00799887289,right,green,forward,forward
23,1.00197719504,forward,green,forward,forward
24,1.00456518513,parado,red,parado,forward
25,1.00176274649,left,red,parado,forward
26,1.00032013862,right,red,parado,forward
27,1.00710416249,forward,red,parado,forward
28,1.00009952127,parado,green,parado,forward
29,1.00476621192,left,green,parado,forward
30,1.00829747181,right,green,parado,forward
31,1.0036825229,forward,green,parado,forward
32,1.00467563049,parado,green,parado,left
33,1.00323479073,left,green,parado,left
34,1.00573477,right,green,parado,left
35,1.00726571904,forward,green,parado,left
36,1.00309953346,parado,green,right,left
37,1.00053241293,left,green,right,left
38,1.00099385677,right,green,right,left
39,1.00465352563,forward,green,right,left
40,1.00176837187,parado,red,parado,left
41,1.00858897644,left,red,parado,left
42,1.00593534822,right,red,parado,left
43,1.00207878532,forward,red,parado,left
44,1.00518429209,parado,green,right,right
45,1.00355979545,left,green,right,right
46,1.0071986389,right,green,right,right
47,1.00893459994,forward,green,right,right
48,1.00514475462,parado,red,left,right
49,1.00564453242,left,red,left,right
50,1.00399821676,right,red,left,right
51,1.00677780319,forward,red,left,right
52,1.00752994671,parado,green,forward,right
53,1.00948261121,left,green,forward,right
54,1.00701471891,right,green,forward,right
55,1.00883526538,forward,green,forward,right
56,1.00258739935,parado,green,left,right
57,1.00998587337,left,green,left,right
58,1.00685126007,right,green,left,right
59,1.00350213961,forward,green,left,right
60,1.00222630842,parado,red,forward,left
61,1.00056348849,left,red,forward,left
62,1.00793880772,right,red,forward,left
63,1.0068208211,forward,red,forward,left
64,1.00442581353,parado,green,forward,left
65,1.0061816049,left,green,forward,left
66,1.00038492718,right,green,forward,left
67,1.00795660629,forward,green,forward,left
68,1.00383212076,parado,red,forward,right
69,1.00978508223,left,red,forward,right
70,1.00019949287,right,red,forward,right
71,1.0033656787,forward,red,forward,right
72,1.00054246981,parado,red,forward,forward
73,1.00665512472,left,red,forward,forward
74,1.00611190079,right,red,forward,forward
75,1.00717079225,forward,red,forward,forward
76,1.00293748155,parado,green,right,forward
77,1.00084899765,left,green,right,forward
78,1.00036569854,right,green,right,forward
79,1.00060407664,forward,green,right,forward
80,1.00341048741,parado,red,right,forward
81,1.00248281039,left,red,right,forward
82,1.00270174562,right,red,right,forward
83,1.00814799074,forward,red,right,forward
84,1.0089210901,parado,red,left,left
85,1.00041657539,left,red,left,left
86,1.00071398819,right,red,left,left
87,1.00504364261,forward,red,left,left
88,1.00009702171,parado,red,right,right
89,1.00096277518,left,red,right,right
90,1.00357018699,right,red,right,right
91,1.00692359047,forward,red,right,right
92,1.00698184317,parado,red,right,left
93,1.00593285607,left,red,right,left
94,1.002881801,right,red,right,left
95,1.00558297097,forward,red,right,left
