,Qvalue,action,light,oncoming,waypoint
0,3.53130309572,parado,red,parado,left
1,-8.58229047103,left,red,parado,left
2,-8.74939543819,right,red,parado,left
3,-8.15201570965,forward,red,parado,left
4,-3.54502332627,parado,green,parado,right
5,0.590884669219,left,green,parado,right
6,2.63315159975,right,green,parado,right
7,0.952079968234,forward,green,parado,right
8,-3.5671559409,parado,green,parado,left
9,3.48961811247,left,green,parado,left
10,1.00688049839,right,green,parado,left
11,1.52850332657,forward,green,parado,left
12,3.67002638278,parado,red,parado,forward
13,-23.3718071869,left,red,parado,forward
14,1.00348412982,right,red,parado,forward
15,-7.83787497603,forward,red,parado,forward
16,-3.67320187588,parado,green,parado,forward
17,2.22134433357,left,green,parado,forward
18,1.00648854649,right,green,parado,forward
19,3.71715048774,forward,green,parado,forward
20,2.48660344045,parado,red,parado,right
21,-8.70156224651,left,red,parado,right
22,1.00134384772,right,red,parado,right
23,-15.5395298445,forward,red,parado,right
24,2.85651025761,parado,red,right,right
25,-36.003695286,left,red,right,right
26,1.00370233078,right,red,right,right
27,-4.28748996032,forward,red,right,right
28,2.61783514936,parado,green,left,right
29,1.41651896362,left,green,left,right
30,1.00386084057,right,green,left,right
31,1.54668873494,forward,green,left,right
32,-4.13707403883,parado,green,right,right
33,-17.7077943696,left,green,right,right
34,1.00545712409,right,green,right,right
35,1.54594987391,forward,green,right,right
36,3.5136705437,parado,red,right,forward
37,-33.8403949883,left,red,right,forward
38,1.00895997395,right,red,right,forward
39,-5.91735697636,forward,red,right,forward
40,-3.35556287686,parado,green,forward,forward
41,-16.0337994139,left,green,forward,forward
42,1.00280076559,right,green,forward,forward
43,2.93496523056,forward,green,forward,forward
44,2.08086190827,parado,green,left,forward
45,2.28815287355,left,green,left,forward
46,1.00134442151,right,green,left,forward
47,3.32452264898,forward,green,left,forward
48,4.02084251304,parado,red,forward,right
49,-3.72337582966,left,red,forward,right
50,1.00219999268,right,red,forward,right
51,-8.12190645393,forward,red,forward,right
52,3.35865094723,parado,red,left,right
53,-23.2934904349,left,red,left,right
54,1.00709404212,right,red,left,right
55,-9.09150107941,forward,red,left,right
56,3.00783351231,parado,red,left,forward
57,-16.4497161736,left,red,left,forward
58,1.00978751157,right,red,left,forward
59,-9.38277979671,forward,red,left,forward
60,2.61013725431,parado,red,forward,forward
61,-5.69680229094,left,red,forward,forward
62,1.00058473408,right,red,forward,forward
63,1.00195705128,forward,red,forward,forward
64,-2.72834910562,parado,green,right,forward
65,-8.89614799449,left,green,right,forward
66,2.02407947951,right,green,right,forward
67,3.16677913615,forward,green,right,forward
68,-2.27333135128,parado,green,forward,right
69,-8.9123569054,left,green,forward,right
70,1.00709452587,right,green,forward,right
71,2.51555527676,forward,green,forward,right
72,3.00569539178,parado,red,left,left
73,-8.25902845777,left,red,left,left
74,1.00530839235,right,red,left,left
75,-8.50530292874,forward,red,left,left
76,2.20177035612,parado,green,left,left
77,3.33180302248,left,green,left,left
78,1.00579836671,right,green,left,left
79,1.10403088545,forward,green,left,left
80,-0.751041352105,parado,green,forward,left
81,-9.14654691171,left,green,forward,left
82,2.19080931078,right,green,forward,left
83,0.599585402054,forward,green,forward,left
84,2.90490017479,parado,red,right,left
85,-19.6128639956,left,red,right,left
86,1.00255405042,right,red,right,left
87,-5.85525461333,forward,red,right,left
88,3.72351579204,parado,red,forward,left
89,-17.4078063078,left,red,forward,left
90,1.00280165823,right,red,forward,left
91,-5.85833973674,forward,red,forward,left
92,-1.68373338204,parado,green,right,left
93,1.00200066587,left,green,right,left
94,1.00690269858,right,green,right,left
95,1.98893968687,forward,green,right,left
