,Qvalue,action,light,oncoming,waypoint
0,4.0743873076,parado,red,parado,right
1,-8.66896291111,left,red,parado,right
2,1.00281042168,right,red,parado,right
3,-7.93390733795,forward,red,parado,right
4,4.8324855422,parado,red,right,right
5,1.00071308078,left,red,right,right
6,1.00360870324,right,red,right,right
7,-9.26193965202,forward,red,right,right
8,1.00007224758,parado,green,right,right
9,-17.6681646693,left,green,right,right
10,2.99372914851,right,green,right,right
11,1.00257146592,forward,green,right,right
12,1.62650417955,parado,green,left,right
13,1.00844743604,left,green,left,right
14,1.00080310222,right,green,left,right
15,2.94018192617,forward,green,left,right
16,-3.37586394102,parado,green,parado,right
17,0.797587707195,left,green,parado,right
18,3.093302787,right,green,parado,right
19,0.81650389665,forward,green,parado,right
20,-3.60989871317,parado,green,right,forward
21,1.00257464259,left,green,right,forward
22,1.00957984154,right,green,right,forward
23,4.89508294316,forward,green,right,forward
24,3.04472062059,parado,red,forward,forward
25,-38.3391308052,left,red,forward,forward
26,1.00365226656,right,red,forward,forward
27,-8.86149380633,forward,red,forward,forward
28,-2.03598513677,parado,green,forward,forward
29,-16.7220932655,left,green,forward,forward
30,1.58901345017,right,green,forward,forward
31,2.95219223529,forward,green,forward,forward
32,-3.92344632736,parado,green,parado,left
33,1.46183752912,left,green,parado,left
34,1.00957334356,right,green,parado,left
35,2.58728396478,forward,green,parado,left
36,1.92976609206,parado,red,left,forward
37,-9.24477627234,left,red,left,forward
38,1.00421572199,right,red,left,forward
39,-9.13833864398,forward,red,left,forward
40,1.00666554468,parado,green,left,forward
41,2.83322534945,left,green,left,forward
42,1.0049670551,right,green,left,forward
43,1.52798917568,forward,green,left,forward
44,2.59236646956,parado,green,left,left
45,2.9578060354,left,green,left,left
46,1.00240780661,right,green,left,left
47,1.64914079788,forward,green,left,left
48,3.30239946476,parado,red,parado,forward
49,-8.64172903353,left,red,parado,forward
50,1.00577581823,right,red,parado,forward
51,-8.20005167818,forward,red,parado,forward
52,-3.22820345926,parado,green,parado,forward
53,1.55772272534,left,green,parado,forward
54,1.00069687893,right,green,parado,forward
55,2.84484648464,forward,green,parado,forward
56,3.19273156847,parado,red,right,left
57,1.00129222304,left,red,right,left
58,1.00560886976,right,red,right,left
59,-7.03411881771,forward,red,right,left
60,2.83654960146,parado,red,forward,left
61,1.00876548694,left,red,forward,left
62,1.00297685237,right,red,forward,left
63,-7.21587727717,forward,red,forward,left
64,-3.52911423756,parado,green,forward,left
65,-17.954909039,left,green,forward,left
66,1.00791238314,right,green,forward,left
67,1.9952433175,forward,green,forward,left
68,2.8138205459,parado,red,parado,left
69,-9.24796807558,left,red,parado,left
70,1.00316828794,right,red,parado,left
71,-8.88459668964,forward,red,parado,left
72,3.45369844773,parado,red,left,left
73,-8.96805823649,left,red,left,left
74,1.00210908482,right,red,left,left
75,-7.92980704002,forward,red,left,left
76,2.92208089939,parado,red,left,right
77,-10.1216686331,left,red,left,right
78,-20.3410932387,right,red,left,right
79,-9.099243277,forward,red,left,right
80,3.4411934005,parado,red,forward,right
81,-8.18057806446,left,red,forward,right
82,1.00300069074,right,red,forward,right
83,-7.93318561218,forward,red,forward,right
84,-4.17284329736,parado,green,right,left
85,1.00525786586,left,green,right,left
86,1.00688296171,right,green,right,left
87,3.63078723896,forward,green,right,left
88,1.00408016117,parado,green,forward,right
89,1.00470374889,left,green,forward,right
90,1.00441616509,right,green,forward,right
91,1.20241948117,forward,green,forward,right
92,3.17104352775,parado,red,right,forward
93,1.00839335168,left,red,right,forward
94,1.00268293091,right,red,right,forward
95,1.00579033533,forward,red,right,forward
