,Qvalue,action,light,oncoming,waypoint
0,2.00207098999,parado,red,parado,left
1,2.00777376848,left,red,parado,left
2,2.00287884013,right,red,parado,left
3,2.00304751272,forward,red,parado,left
4,2.00136274997,parado,green,parado,left
5,2.00954511753,left,green,parado,left
6,2.00581521691,right,green,parado,left
7,2.00572604532,forward,green,parado,left
8,2.00908708303,parado,red,parado,forward
9,2.00417375799,left,red,parado,forward
10,2.00632008132,right,red,parado,forward
11,2.0006335019,forward,red,parado,forward
12,2.00892438258,parado,green,parado,forward
13,2.00647118697,left,green,parado,forward
14,2.00583920023,right,green,parado,forward
15,2.00504537162,forward,green,parado,forward
16,2.00831978568,parado,green,parado,right
17,2.00769806609,left,green,parado,right
18,2.00392445304,right,green,parado,right
19,2.00564264432,forward,green,parado,right
20,2.00642847664,parado,red,right,right
21,2.00678559847,left,red,right,right
22,2.00871965827,right,red,right,right
23,2.00657108901,forward,red,right,right
24,2.00614606165,parado,red,parado,right
25,2.00718220858,left,red,parado,right
26,2.00376237355,right,red,parado,right
27,2.00214121744,forward,red,parado,right
28,2.00216571919,parado,red,forward,right
29,2.00704963233,left,red,forward,right
30,2.00741143813,right,red,forward,right
31,2.00364045433,forward,red,forward,right
32,2.00280038566,parado,green,forward,right
33,2.00786447841,left,green,forward,right
34,2.00979433242,right,green,forward,right
35,2.00730562051,forward,green,forward,right
36,2.00268839122,parado,red,forward,left
37,2.00875776926,left,red,forward,left
38,2.00300161638,right,red,forward,left
39,2.00278165334,forward,red,forward,left
40,2.00486284463,parado,green,left,left
41,2.0086975249,left,green,left,left
42,2.00408135554,right,green,left,left
43,2.00482210664,forward,green,left,left
44,2.00375659581,parado,green,left,forward
45,2.00314389585,left,green,left,forward
46,2.00355410184,right,green,left,forward
47,2.00026376984,forward,green,left,forward
48,2.00810334275,parado,red,forward,forward
49,2.00945660651,left,red,forward,forward
50,2.00098206586,right,red,forward,forward
51,2.00085624951,forward,red,forward,forward
52,2.00337866177,parado,green,forward,forward
53,2.00939024141,left,green,forward,forward
54,2.00672169409,right,green,forward,forward
55,2.00243965852,forward,green,forward,forward
56,2.00697782421,parado,green,forward,left
57,2.00238878143,left,green,forward,left
58,2.00934445974,right,green,forward,left
59,2.00227280125,forward,green,forward,left
60,2.00055756741,parado,green,right,right
61,2.00935473964,left,green,right,right
62,2.0061788491,right,green,right,right
63,2.00767428679,forward,green,right,right
64,2.0014720662,parado,red,left,right
65,2.00877306955,left,red,left,right
66,2.00044613563,right,red,left,right
67,2.00571466158,forward,red,left,right
68,2.00199526227,parado,green,left,right
69,2.00942994177,left,green,left,right
70,2.0016252283,right,green,left,right
71,2.00177911171,forward,green,left,right
72,2.00485476575,parado,red,left,left
73,2.00086040769,left,red,left,left
74,2.00415543248,right,red,left,left
75,2.0092545987,forward,red,left,left
76,2.00176605227,parado,red,right,left
77,2.00099776181,left,red,right,left
78,2.00896670989,right,red,right,left
79,2.00888993717,forward,red,right,left
80,2.00880063885,parado,red,right,forward
81,2.00637604852,left,red,right,forward
82,2.00271382922,right,red,right,forward
83,2.00606075089,forward,red,right,forward
84,2.0051954672,parado,green,right,left
85,2.00421246776,left,green,right,left
86,2.00024628089,right,green,right,left
87,2.00042134008,forward,green,right,left
88,2.00082204904,parado,red,left,forward
89,2.0046054166,left,red,left,forward
90,2.0066190515,right,red,left,forward
91,2.00452447316,forward,red,left,forward
92,2.00673239787,parado,green,right,forward
93,2.00811594389,left,green,right,forward
94,2.00838986156,right,green,right,forward
95,2.00987756775,forward,green,right,forward
