,Qvalue,action,light,oncoming,waypoint
0,-3.42552267403,parado,green,forward,forward
1,-18.873497973,left,green,forward,forward
2,0.508131382314,right,green,forward,forward
3,3.78600133367,forward,green,forward,forward
4,2.16144419573,parado,red,parado,forward
5,-38.9351471164,left,red,parado,forward
6,0.500698805339,right,red,parado,forward
7,-8.14592252813,forward,red,parado,forward
8,-3.54343489149,parado,green,parado,forward
9,1.46698870404,left,green,parado,forward
10,0.502126045129,right,green,parado,forward
11,2.21303799852,forward,green,parado,forward
12,3.17629697819,parado,red,right,forward
13,-38.8050540996,left,red,right,forward
14,0.500286601143,right,red,right,forward
15,-8.83911356854,forward,red,right,forward
16,-3.0773296745,parado,green,right,forward
17,-19.0621347839,left,green,right,forward
18,0.502248369046,right,green,right,forward
19,1.62606993873,forward,green,right,forward
20,-2.3375699088,parado,green,forward,right
21,-19.4719133245,left,green,forward,right
22,1.66166931212,right,green,forward,right
23,1.5957898696,forward,green,forward,right
24,2.19454864561,parado,red,parado,right
25,-37.2458599003,left,red,parado,right
26,0.504895116943,right,red,parado,right
27,-7.04260035061,forward,red,parado,right
28,3.20455045893,parado,green,left,right
29,1.71447000928,left,green,left,right
30,0.50675550019,right,green,left,right
31,0.620941743898,forward,green,left,right
32,-5.12870713751,parado,green,parado,left
33,2.64901969833,left,green,parado,left
34,0.44401285248,right,green,parado,left
35,1.20691038148,forward,green,parado,left
36,4.00944996002,parado,red,forward,right
37,-9.51898741927,left,red,forward,right
38,0.500904117111,right,red,forward,right
39,-7.44722955264,forward,red,forward,right
40,2.20764273241,parado,red,parado,left
41,-9.30119446588,left,red,parado,left
42,0.500140970702,right,red,parado,left
43,-9.26214966522,forward,red,parado,left
44,-2.64334734566,parado,green,parado,right
45,0.381696242084,left,green,parado,right
46,0.500515626502,right,green,parado,right
47,0.39769094569,forward,green,parado,right
48,0.503690166018,parado,red,right,right
49,0.504291726,left,red,right,right
50,-19.0279886448,right,red,right,right
51,-9.71923938378,forward,red,right,right
52,4.05074098473,parado,red,right,left
53,-39.1151098314,left,red,right,left
54,0.506555887718,right,red,right,left
55,-7.25519538133,forward,red,right,left
56,2.40160317754,parado,red,forward,left
57,0.503351272144,left,red,forward,left
58,0.506123462455,right,red,forward,left
59,-8.49608268781,forward,red,forward,left
60,-4.33907382272,parado,green,forward,left
61,-19.1459145478,left,green,forward,left
62,0.508161606127,right,green,forward,left
63,2.3474283772,forward,green,forward,left
64,1.87309707409,parado,green,left,forward
65,1.80784858212,left,green,left,forward
66,0.505122414306,right,green,left,forward
67,1.6428099712,forward,green,left,forward
68,1.28150133776,parado,green,left,left
69,1.18163329964,left,green,left,left
70,0.506662063512,right,green,left,left
71,2.09335679728,forward,green,left,left
72,3.59326042896,parado,red,left,left
73,-8.675462476,left,red,left,left
74,-19.166704034,right,red,left,left
75,-38.4634989372,forward,red,left,left
76,0.506109696499,parado,red,left,forward
77,0.506248614574,left,red,left,forward
78,2.11572216846,right,red,left,forward
79,-38.1915188753,forward,red,left,forward
80,3.8563865862,parado,red,forward,forward
81,-8.17931429516,left,red,forward,forward
82,0.507433893766,right,red,forward,forward
83,-7.765837528,forward,red,forward,forward
84,1.36186264908,parado,red,left,right
85,-10.0838909957,left,red,left,right
86,2.20615466536,right,red,left,right
87,-9.82202634453,forward,red,left,right
88,-3.80220418106,parado,green,right,left
89,0.503479875381,left,green,right,left
90,0.507065497967,right,green,right,left
91,1.57880900851,forward,green,right,left
92,0.507037704427,parado,green,right,right
93,0.504657780366,left,green,right,right
94,0.508879123052,right,green,right,right
95,2.36163440457,forward,green,right,right
