,Qvalue,action,light,oncoming,waypoint
0,2.76043382726,parado,red,right,right
1,-28.6840127953,left,red,right,right
2,1.00092386584,right,red,right,right
3,-21.3028363011,forward,red,right,right
4,3.21710392284,parado,red,parado,right
5,-7.43157945196,left,red,parado,right
6,1.00417084974,right,red,parado,right
7,-8.3188594489,forward,red,parado,right
8,1.00834365249,parado,green,right,right
9,-9.71432632811,left,green,right,right
10,1.57654797844,right,green,right,right
11,0.956686825406,forward,green,right,right
12,1.00113421643,parado,green,left,right
13,1.00940782306,left,green,left,right
14,1.00154742609,right,green,left,right
15,2.24601870094,forward,green,left,right
16,-3.25381781504,parado,green,parado,forward
17,2.06705992491,left,green,parado,forward
18,1.00596987569,right,green,parado,forward
19,3.6316744053,forward,green,parado,forward
20,-3.65533099812,parado,green,parado,right
21,2.12414605285,left,green,parado,right
22,1.00953094485,right,green,parado,right
23,1.49260586183,forward,green,parado,right
24,3.48309287529,parado,red,parado,forward
25,-17.6180271416,left,red,parado,forward
26,1.00994914008,right,red,parado,forward
27,-23.1998613879,forward,red,parado,forward
28,3.99223190298,parado,red,left,forward
29,-7.77290990959,left,red,left,forward
30,1.00379317762,right,red,left,forward
31,-6.76371748318,forward,red,left,forward
32,1.71597161984,parado,green,left,forward
33,1.00244962733,left,green,left,forward
34,1.00116294257,right,green,left,forward
35,3.97831907983,forward,green,left,forward
36,-3.28503638931,parado,green,forward,right
37,-18.2625996062,left,green,forward,right
38,1.00068456597,right,green,forward,right
39,2.56924112073,forward,green,forward,right
40,-2.87398206055,parado,green,parado,left
41,3.06036433741,left,green,parado,left
42,1.00798708547,right,green,parado,left
43,2.29316339209,forward,green,parado,left
44,2.80912084513,parado,red,right,forward
45,-34.3619497056,left,red,right,forward
46,1.00063673964,right,red,right,forward
47,-18.6230724323,forward,red,right,forward
48,3.21684031333,parado,red,forward,forward
49,-7.94780799649,left,red,forward,forward
50,1.00333253117,right,red,forward,forward
51,-3.82318159884,forward,red,forward,forward
52,-2.82315410009,parado,green,forward,forward
53,-9.58720076055,left,green,forward,forward
54,1.00769494123,right,green,forward,forward
55,2.74175798771,forward,green,forward,forward
56,1.00024909506,parado,green,left,left
57,3.61439472092,left,green,left,left
58,1.00728068845,right,green,left,left
59,1.00741911462,forward,green,left,left
60,1.00344992817,parado,red,left,right
61,-12.0134630532,left,red,left,right
62,2.49268329887,right,red,left,right
63,-18.9933490556,forward,red,left,right
64,2.75609669285,parado,red,parado,left
65,-7.90150367399,left,red,parado,left
66,1.00711327765,right,red,parado,left
67,-6.81221593562,forward,red,parado,left
68,1.00200721159,parado,green,forward,left
69,-8.56857387313,left,green,forward,left
70,1.73065357765,right,green,forward,left
71,0.902816779705,forward,green,forward,left
72,2.89679580113,parado,red,right,left
73,-19.1296532536,left,red,right,left
74,1.00789210841,right,red,right,left
75,1.00021443768,forward,red,right,left
76,-2.2119820503,parado,green,right,left
77,-9.3197427139,left,green,right,left
78,1.4648762858,right,green,right,left
79,1.00317403984,forward,green,right,left
80,3.71595742947,parado,red,forward,right
81,-3.97953205994,left,red,forward,right
82,1.00377523558,right,red,forward,right
83,1.00445131364,forward,red,forward,right
84,1.00606924029,parado,green,right,forward
85,1.00314795629,left,green,right,forward
86,1.00568421436,right,green,right,forward
87,3.42100451998,forward,green,right,forward
88,3.38221244875,parado,red,left,left
89,-7.34691273312,left,red,left,left
90,1.00347560977,right,red,left,left
91,1.00331060563,forward,red,left,left
92,3.02577573614,parado,red,forward,left
93,1.00559725143,left,red,forward,left
94,1.00684560804,right,red,forward,left
95,1.00359566194,forward,red,forward,left
