,Qvalue,action,light,oncoming,waypoint
0,0.502560611574,parado,green,right,forward
1,-14.4062871353,left,green,right,forward
2,2.24492537244,right,green,right,forward
3,0.501194185016,forward,green,right,forward
4,0.502666551754,parado,green,parado,forward
5,2.52716684709,left,green,parado,forward
6,0.505130131566,right,green,parado,forward
7,3.27574699835,forward,green,parado,forward
8,-4.14264977775,parado,green,parado,right
9,2.09248125145,left,green,parado,right
10,2.3969456963,right,green,parado,right
11,2.30650506088,forward,green,parado,right
12,3.38630588519,parado,red,parado,right
13,-12.4464456984,left,red,parado,right
14,0.505382131451,right,red,parado,right
15,-16.2955455814,forward,red,parado,right
16,3.96004080475,parado,red,left,right
17,-6.41656607196,left,red,left,right
18,0.501311546258,right,red,left,right
19,-30.4543445084,forward,red,left,right
20,2.8466281395,parado,green,left,right
21,2.24767555191,left,green,left,right
22,0.50943117595,right,green,left,right
23,1.60221747015,forward,green,left,right
24,0.505915162939,parado,green,forward,right
25,-14.4064931353,left,green,forward,right
26,0.501731009583,right,green,forward,right
27,2.66528028717,forward,green,forward,right
28,-3.30537109258,parado,green,parado,left
29,2.95086256714,left,green,parado,left
30,0.508352986229,right,green,parado,left
31,1.27363831699,forward,green,parado,left
32,1.25504603504,parado,green,left,left
33,3.47469614738,left,green,left,left
34,0.504489101986,right,green,left,left
35,1.73843235885,forward,green,left,left
36,3.4938891765,parado,red,parado,left
37,-10.4654292621,left,red,parado,left
38,0.415621473659,right,red,parado,left
39,-13.3790152973,forward,red,parado,left
40,3.29250798165,parado,red,forward,right
41,-6.51941668403,left,red,forward,right
42,0.500816856467,right,red,forward,right
43,-6.73763815935,forward,red,forward,right
44,3.78471917839,parado,red,left,left
45,-14.7628943012,left,red,left,left
46,0.504740575002,right,red,left,left
47,-9.70168796736,forward,red,left,left
48,0.503283410352,parado,red,right,left
49,-18.77427042,left,red,right,left
50,1.45639882092,right,red,right,left
51,-4.33502339212,forward,red,right,left
52,-1.65341633539,parado,green,right,left
53,0.505705880726,left,green,right,left
54,1.67855637409,right,green,right,left
55,0.505410904717,forward,green,right,left
56,3.62963090549,parado,red,parado,forward
57,-17.6833447188,left,red,parado,forward
58,0.504864375352,right,red,parado,forward
59,-10.9014886957,forward,red,parado,forward
60,0.501891500975,parado,green,forward,forward
61,-13.722003567,left,green,forward,forward
62,0.366184603831,right,green,forward,forward
63,3.55457602734,forward,green,forward,forward
64,0.502292882699,parado,green,left,forward
65,2.11481817537,left,green,left,forward
66,0.501146450711,right,green,left,forward
67,3.47287820504,forward,green,left,forward
68,-2.49159068739,parado,green,forward,left
69,0.509668293282,left,green,forward,left
70,0.502248458155,right,green,forward,left
71,2.40870042202,forward,green,forward,left
72,-2.09084571243,parado,green,right,right
73,0.507677323845,left,green,right,right
74,3.64398085344,right,green,right,right
75,0.50335809073,forward,green,right,right
76,2.89272458026,parado,red,right,right
77,-18.4368107596,left,red,right,right
78,0.502022157018,right,red,right,right
79,0.504532524878,forward,red,right,right
80,3.38337991861,parado,red,forward,forward
81,-6.37365222364,left,red,forward,forward
82,-8.44733337429,right,red,forward,forward
83,-3.77305716075,forward,red,forward,forward
84,3.50264217451,parado,red,forward,left
85,-7.10249689329,left,red,forward,left
86,0.509120810678,right,red,forward,left
87,-3.83304654801,forward,red,forward,left
88,3.77330804971,parado,red,left,forward
89,-3.78398919187,left,red,left,forward
90,-7.95265595078,right,red,left,forward
91,0.509395349676,forward,red,left,forward
92,0.507092113763,parado,red,right,forward
93,-19.102483453,left,red,right,forward
94,0.502723462289,right,red,right,forward
95,-4.75296237092,forward,red,right,forward
