,Qvalue,action,light,oncoming,waypoint
0,0.00652552301066,parado,red,right,left
1,0.00947451771278,left,red,right,left
2,0.00926850975494,right,red,right,left
3,0.00902791986127,forward,red,right,left
4,0.00855699637158,parado,red,parado,left
5,0.00779946984169,left,red,parado,left
6,0.00755731686433,right,red,parado,left
7,0.00201169420899,forward,red,parado,left
8,7.74085518126e-05,parado,green,parado,left
9,0.00246916263098,left,green,parado,left
10,0.000410336292217,right,green,parado,left
11,0.00434948063488,forward,green,parado,left
12,0.00697121369247,parado,green,forward,left
13,0.00583631933459,left,green,forward,left
14,0.000965228833557,right,green,forward,left
15,0.00858639483954,forward,green,forward,left
16,0.00414526567614,parado,red,forward,forward
17,0.00741997488711,left,red,forward,forward
18,0.00996786759162,right,red,forward,forward
19,0.00362152535467,forward,red,forward,forward
20,0.00252065005667,parado,green,right,forward
21,0.00218776519735,left,green,right,forward
22,0.00182740311608,right,green,right,forward
23,0.00393426875537,forward,green,right,forward
24,0.0063234889055,parado,red,parado,forward
25,0.00329080530805,left,red,parado,forward
26,0.00380890882173,right,red,parado,forward
27,0.00422802828722,forward,red,parado,forward
28,0.00984692917287,parado,green,parado,forward
29,0.00722925648554,left,green,parado,forward
30,0.00522422196672,right,green,parado,forward
31,0.00976612660217,forward,green,parado,forward
32,0.00640980526285,parado,red,forward,right
33,0.00348068311248,left,red,forward,right
34,0.00642376239897,right,red,forward,right
35,0.0037008347194,forward,red,forward,right
36,0.00466791326591,parado,green,forward,right
37,0.00261670152964,left,green,forward,right
38,0.00647764113881,right,green,forward,right
39,0.00842530323065,forward,green,forward,right
40,0.000350172985193,parado,green,left,right
41,0.00875698699327,left,green,left,right
42,0.00157010903591,right,green,left,right
43,0.00833575019967,forward,green,left,right
44,0.0053702060884,parado,red,left,right
45,0.0073345002593,left,red,left,right
46,0.00348309534815,right,red,left,right
47,0.00193736746458,forward,red,left,right
48,0.00400633130181,parado,green,right,right
49,0.00427992153833,left,green,right,right
50,0.00587209352208,right,green,right,right
51,0.00466324213504,forward,green,right,right
52,0.00273989123766,parado,green,parado,right
53,0.00487480122896,left,green,parado,right
54,0.00999345357646,right,green,parado,right
55,0.00925454994865,forward,green,parado,right
56,0.00486939114186,parado,green,left,forward
57,0.000435949578832,left,green,left,forward
58,0.00694868862937,right,green,left,forward
59,0.00893728649186,forward,green,left,forward
60,0.00611019762766,parado,green,left,left
61,0.00330073804232,left,green,left,left
62,0.00107521804823,right,green,left,left
63,0.00104881071621,forward,green,left,left
64,0.0046097379004,parado,red,right,forward
65,0.00963493578601,left,red,right,forward
66,0.00474721893085,right,red,right,forward
67,0.00860716075803,forward,red,right,forward
68,0.00674485758605,parado,red,left,forward
69,0.00513735445743,left,red,left,forward
70,0.00886204047953,right,red,left,forward
71,0.00502127095518,forward,red,left,forward
72,0.00928099644457,parado,green,forward,forward
73,0.00657982341179,left,green,forward,forward
74,0.00675459904774,right,green,forward,forward
75,0.00580529897536,forward,green,forward,forward
76,0.00302760424093,parado,red,forward,left
77,0.00983361294685,left,red,forward,left
78,0.0088865258896,right,red,forward,left
79,0.00469066127204,forward,red,forward,left
80,0.00629697129782,parado,red,left,left
81,0.00219226698494,left,red,left,left
82,0.0018269101983,right,red,left,left
83,0.00989263770058,forward,red,left,left
84,0.00857318942663,parado,green,right,left
85,0.00261151962002,left,green,right,left
86,0.00940290605096,right,green,right,left
87,0.00690664601163,forward,green,right,left
88,0.00722840395174,parado,red,parado,right
89,0.00560531120815,left,red,parado,right
90,0.00425665582624,right,red,parado,right
91,0.00992840137329,forward,red,parado,right
92,0.00556508960493,parado,red,right,right
93,0.000531550091555,left,red,right,right
94,0.00776542507222,right,red,right,right
95,0.00319043928569,forward,red,right,right
