,Qvalue,action,light,oncoming,waypoint
0,-4.33234534056,parado,green,parado,right
1,0.300413783901,left,green,parado,right
2,1.66292152829,right,green,parado,right
3,-0.158276415776,forward,green,parado,right
4,2.57274562449,parado,red,forward,forward
5,-10.0649091208,left,red,forward,forward
6,0.00830617501451,right,red,forward,forward
7,-40.5811902498,forward,red,forward,forward
8,1.80755550111,parado,red,left,forward
9,-10.2983896852,left,red,left,forward
10,-20.6700938678,right,red,left,forward
11,-39.8486479011,forward,red,left,forward
12,0.308004630092,parado,green,left,forward
13,0.484795207069,left,green,left,forward
14,0.00153235832362,right,green,left,forward
15,1.32528386201,forward,green,left,forward
16,1.10797655921,parado,red,parado,forward
17,-40.7553260963,left,red,parado,forward
18,0.000748409167045,right,red,parado,forward
19,-40.705103451,forward,red,parado,forward
20,-4.22924039786,parado,green,forward,forward
21,-19.0416339232,left,green,forward,forward
22,0.00918414114152,right,green,forward,forward
23,2.23456317947,forward,green,forward,forward
24,0.975831721672,parado,red,parado,right
25,-9.89000021847,left,red,parado,right
26,0.00098235911734,right,red,parado,right
27,-10.8322047378,forward,red,parado,right
28,-0.264837529164,parado,green,left,left
29,1.11066189532,left,green,left,left
30,0.00950929472233,right,green,left,left
31,-0.332943802215,forward,green,left,left
32,-5.53913623375,parado,green,forward,left
33,-20.5064760918,left,green,forward,left
34,0.138889397947,right,green,forward,left
35,-0.0792286899166,forward,green,forward,left
36,-5.63995685301,parado,green,parado,left
37,1.17041456843,left,green,parado,left
38,0.00857895097479,right,green,parado,left
39,0.195423492305,forward,green,parado,left
40,-4.47784193046,parado,green,parado,forward
41,-0.256641562621,left,green,parado,forward
42,0.0079488235509,right,green,parado,forward
43,1.57687651446,forward,green,parado,forward
44,2.47258402497,parado,red,right,right
45,-40.6193471585,left,red,right,right
46,0.000945361089544,right,red,right,right
47,-39.4263423159,forward,red,right,right
48,2.2838632708,parado,red,forward,right
49,-40.391974853,left,red,forward,right
50,0.656652361742,right,red,forward,right
51,-10.8461114938,forward,red,forward,right
52,1.39616895785,parado,red,left,right
53,-39.6960526491,left,red,left,right
54,0.000981287226352,right,red,left,right
55,-39.6481635705,forward,red,left,right
56,0.819323015559,parado,green,left,right
57,-0.181403269976,left,green,left,right
58,0.00921857588221,right,green,left,right
59,-0.15096495201,forward,green,left,right
60,1.00641968578,parado,red,right,left
61,-40.9236894563,left,red,right,left
62,0.000806003585563,right,red,right,left
63,-10.333193641,forward,red,right,left
64,1.89722446757,parado,red,parado,left
65,-9.79075412607,left,red,parado,left
66,0.00751526992381,right,red,parado,left
67,-9.52144909294,forward,red,parado,left
68,-4.11214541852,parado,green,forward,right
69,-19.5387389093,left,green,forward,right
70,1.96550116468,right,green,forward,right
71,-0.200240590625,forward,green,forward,right
72,0.00946014007387,parado,green,right,right
73,-19.0744116552,left,green,right,right
74,0.00601313201498,right,green,right,right
75,1.40254347807,forward,green,right,right
76,1.81036504263,parado,red,forward,left
77,-40.2601084888,left,red,forward,left
78,-0.448955628544,right,red,forward,left
79,-9.52674903925,forward,red,forward,left
80,2.18554350187,parado,red,right,forward
81,-40.4640954212,left,red,right,forward
82,0.00605779721315,right,red,right,forward
83,-10.7770882479,forward,red,right,forward
84,2.59052929214,parado,red,left,left
85,-40.8200102303,left,red,left,left
86,0.00527754167546,right,red,left,left
87,-9.4287034534,forward,red,left,left
88,0.00251370259895,parado,green,right,left
89,-19.3978023897,left,green,right,left
90,0.00358765524832,right,green,right,left
91,0.811610387759,forward,green,right,left
92,-5.32885343762,parado,green,right,forward
93,0.000632466324047,left,green,right,forward
94,0.00376671173969,right,green,right,forward
95,1.77325254755,forward,green,right,forward
