,Qvalue,action,light,oncoming,waypoint
0,1.53569624754,parado,red,parado,right
1,-9.42668478569,left,red,parado,right
2,-19.9756497853,right,red,parado,right
3,-10.8886033563,forward,red,parado,right
4,0.95584180372,parado,red,forward,right
5,-9.35127121861,left,red,forward,right
6,2.53719381561,right,red,forward,right
7,-39.2142217926,forward,red,forward,right
8,2.84094087856,parado,red,left,right
9,-9.92877543553,left,red,left,right
10,-19.010658321,right,red,left,right
11,-10.043042248,forward,red,left,right
12,1.53318085537,parado,green,left,right
13,0.107322896251,left,green,left,right
14,0.961538523649,right,green,left,right
15,0.675684293278,forward,green,left,right
16,-4.11471557613,parado,green,parado,right
17,0.350450310428,left,green,parado,right
18,1.57238179403,right,green,parado,right
19,0.837767154947,forward,green,parado,right
20,-4.66713723691,parado,green,forward,right
21,-20.0681426551,left,green,forward,right
22,1.43090417995,right,green,forward,right
23,1.017723973,forward,green,forward,right
24,0.725024044677,parado,red,forward,forward
25,-9.68774573454,left,red,forward,forward
26,-0.451857361386,right,red,forward,forward
27,-10.1170429802,forward,red,forward,forward
28,-5.71522562904,parado,green,forward,forward
29,-20.4157946033,left,green,forward,forward
30,0.640921768658,right,green,forward,forward
31,2.49703886338,forward,green,forward,forward
32,-4.23030075795,parado,green,parado,forward
33,-0.321003521062,left,green,parado,forward
34,-0.0278840987991,right,green,parado,forward
35,1.46385293299,forward,green,parado,forward
36,2.61842787002,parado,red,parado,forward
37,-10.5721571611,left,red,parado,forward
38,-0.0849369989834,right,red,parado,forward
39,-10.0866102865,forward,red,parado,forward
40,-5.68614994519,parado,green,right,forward
41,-19.2758144092,left,green,right,forward
42,0.598990044292,right,green,right,forward
43,2.22547244895,forward,green,right,forward
44,0.303806700554,parado,green,left,forward
45,-0.696651471721,left,green,left,forward
46,-0.0477428239877,right,green,left,forward
47,2.15743516532,forward,green,left,forward
48,2.23901560892,parado,red,right,right
49,-40.1682947798,left,red,right,right
50,0.685581084255,right,red,right,right
51,-10.282172229,forward,red,right,right
52,-5.24006497304,parado,green,parado,left
53,1.08550392349,left,green,parado,left
54,0.269956651412,right,green,parado,left
55,0.534899900754,forward,green,parado,left
56,-4.45703184861,parado,green,right,right
57,-20.9914793727,left,green,right,right
58,0.994043205521,right,green,right,right
59,2.00668048226,forward,green,right,right
60,1.95293385506,parado,red,left,left
61,-10.2006530642,left,red,left,left
62,-20.3316932056,right,red,left,left
63,-9.66824405058,forward,red,left,left
64,0.211574346083,parado,green,left,left
65,1.54553008943,left,green,left,left
66,-0.173091680549,right,green,left,left
67,-0.0305661106377,forward,green,left,left
68,0.722433678811,parado,red,right,forward
69,-40.6889977277,left,red,right,forward
70,-0.147595878626,right,red,right,forward
71,-10.9906522169,forward,red,right,forward
72,1.89532911945,parado,red,left,forward
73,-9.99312204605,left,red,left,forward
74,0.604194623879,right,red,left,forward
75,-10.690244783,forward,red,left,forward
76,2.47734578088,parado,red,parado,left
77,-10.0796157357,left,red,parado,left
78,-0.0109906725841,right,red,parado,left
79,-10.2867773128,forward,red,parado,left
80,1.70214868554,parado,red,forward,left
81,-9.19166857572,left,red,forward,left
82,0.374177010244,right,red,forward,left
83,-10.9529213256,forward,red,forward,left
84,-4.4835677942,parado,green,right,left
85,-19.465528444,left,green,right,left
86,0.021117174837,right,green,right,left
87,1.41507192578,forward,green,right,left
88,1.07424450789,parado,red,right,left
89,-39.5398011394,left,red,right,left
90,1.08065472419,right,red,right,left
91,-9.76230198279,forward,red,right,left
92,-4.88784257742,parado,green,forward,left
93,-19.5522521704,left,green,forward,left
94,0.853631121579,right,green,forward,left
95,0.43063999494,forward,green,forward,left
