,Qvalue,action,light,oncoming,waypoint
0,3.52721921708,parado,red,parado,right
1,-8.5944337948,left,red,parado,right
2,0.00355331928213,right,red,parado,right
3,-12.5753584476,forward,red,parado,right
4,-4.00231954722,parado,green,parado,right
5,0.787801061504,left,green,parado,right
6,0.00201866976835,right,green,parado,right
7,1.49334228245,forward,green,parado,right
8,3.0369289175,parado,red,left,right
9,-23.9218414835,left,red,left,right
10,0.00195353505424,right,red,left,right
11,-13.9891390833,forward,red,left,right
12,1.70499676474,parado,green,left,right
13,1.20591073546,left,green,left,right
14,0.00106034444093,right,green,left,right
15,2.60436665639,forward,green,left,right
16,-2.2040182416,parado,green,forward,right
17,-16.1768417025,left,green,forward,right
18,0.00948222180715,right,green,forward,right
19,2.04767083143,forward,green,forward,right
20,3.61610719466,parado,red,parado,forward
21,-7.90447450778,left,red,parado,forward
22,0.00571975455745,right,red,parado,forward
23,-10.2278252702,forward,red,parado,forward
24,-3.90830699708,parado,green,parado,forward
25,1.2494989274,left,green,parado,forward
26,0.00791783550559,right,green,parado,forward
27,2.27460854257,forward,green,parado,forward
28,3.28511507437,parado,red,forward,left
29,-7.94018347593,left,red,forward,left
30,0.00903107060377,right,red,forward,left
31,-4.53167718422,forward,red,forward,left
32,0.00548452541329,parado,green,forward,left
33,0.00358569889764,left,green,forward,left
34,1.74735959741,right,green,forward,left
35,0.44779668512,forward,green,forward,left
36,2.56276446738,parado,red,left,forward
37,-30.9845251528,left,red,left,forward
38,0.967930312794,right,red,left,forward
39,-11.8102544487,forward,red,left,forward
40,1.45608035852,parado,green,left,forward
41,1.82943021078,left,green,left,forward
42,0.00291745034062,right,green,left,forward
43,2.06154696507,forward,green,left,forward
44,2.49899133166,parado,red,right,forward
45,-29.1392593656,left,red,right,forward
46,0.00226379945132,right,red,right,forward
47,0.00115200724788,forward,red,right,forward
48,-2.61852819849,parado,green,right,forward
49,-14.0758991312,left,green,right,forward
50,0.00211395697639,right,green,right,forward
51,2.91492280041,forward,green,right,forward
52,2.76909588444,parado,red,right,left
53,0.007823907029,left,red,right,left
54,0.00159634163136,right,red,right,left
55,0.0087416013133,forward,red,right,left
56,3.41702942415,parado,red,parado,left
57,-12.8338368973,left,red,parado,left
58,0.00693086957264,right,red,parado,left
59,-12.3304628708,forward,red,parado,left
60,1.5739932837,parado,green,left,left
61,3.45271839651,left,green,left,left
62,0.00331294673493,right,green,left,left
63,1.62239093083,forward,green,left,left
64,-3.76267946408,parado,green,right,right
65,-17.7645307506,left,green,right,right
66,0.0055784102516,right,green,right,right
67,1.61916806489,forward,green,right,right
68,3.0865953462,parado,red,forward,right
69,-6.66384732673,left,red,forward,right
70,-9.29701968731,right,red,forward,right
71,-27.3344453811,forward,red,forward,right
72,-3.49084794638,parado,green,parado,left
73,2.78779862568,left,green,parado,left
74,0.0070500937206,right,green,parado,left
75,1.9006549836,forward,green,parado,left
76,3.64122127637,parado,red,forward,forward
77,-7.67894734774,left,red,forward,forward
78,-9.39836912257,right,red,forward,forward
79,-14.5516813514,forward,red,forward,forward
80,-3.23300010593,parado,green,forward,forward
81,-13.9320310436,left,green,forward,forward
82,0.00839655812841,right,green,forward,forward
83,3.04817808041,forward,green,forward,forward
84,3.04835313327,parado,red,left,left
85,-22.4351488715,left,red,left,left
86,0.00374211480092,right,red,left,left
87,-7.21745660329,forward,red,left,left
88,-1.49605131457,parado,green,right,left
89,0.00497242992213,left,green,right,left
90,2.07577652012,right,green,right,left
91,0.00224856725813,forward,green,right,left
92,2.82603785581,parado,red,right,right
93,-29.1178955154,left,red,right,right
94,0.000164655023225,right,red,right,right
95,-3.80433888303,forward,red,right,right
