,Qvalue,action,light,oncoming,waypoint
0,1.45674918731,parado,red,parado,left
1,-8.80713347457,left,red,parado,left
2,0.00904711477406,right,red,parado,left
3,-27.1531460839,forward,red,parado,left
4,2.04462643266,parado,red,forward,left
5,-11.2985190953,left,red,forward,left
6,0.00467527784682,right,red,forward,left
7,-7.01757477989,forward,red,forward,left
8,-2.7616204312,parado,green,forward,left
9,-14.6005525564,left,green,forward,left
10,0.352725668722,right,green,forward,left
11,-0.0677097262457,forward,green,forward,left
12,-4.33921958194,parado,green,parado,left
13,1.4430262142,left,green,parado,left
14,0.00215388167646,right,green,parado,left
15,0.152696916735,forward,green,parado,left
16,0.00132555083633,parado,green,right,left
17,0.00969892647197,left,green,right,left
18,0.00607948083778,right,green,right,left
19,0.594831438594,forward,green,right,left
20,-5.0517115917,parado,green,parado,forward
21,0.122616349492,left,green,parado,forward
22,0.00395728357167,right,green,parado,forward
23,1.66008337302,forward,green,parado,forward
24,-4.46885468023,parado,green,parado,right
25,0.260045809033,left,green,parado,right
26,0.000939728140254,right,green,parado,right
27,0.575676370317,forward,green,parado,right
28,0.711827138493,parado,green,left,left
29,1.85631761366,left,green,left,left
30,0.006104108242,right,green,left,left
31,0.714842179008,forward,green,left,left
32,2.0608433896,parado,red,parado,forward
33,-10.0764026366,left,red,parado,forward
34,0.00705032669303,right,red,parado,forward
35,-24.5062975813,forward,red,parado,forward
36,1.69371314263,parado,red,left,left
37,-9.45481083478,left,red,left,left
38,0.00157751567686,right,red,left,left
39,-5.0147401049,forward,red,left,left
40,1.68108781032,parado,red,forward,forward
41,-9.44664825275,left,red,forward,forward
42,0.00466391837788,right,red,forward,forward
43,-9.88827941425,forward,red,forward,forward
44,-5.39708107254,parado,green,forward,forward
45,-19.8205265621,left,green,forward,forward
46,0.679502849401,right,green,forward,forward
47,0.00150533410714,forward,green,forward,forward
48,-0.02573317634,parado,green,left,forward
49,0.183359480038,left,green,left,forward
50,0.00731876345489,right,green,left,forward
51,1.85102248523,forward,green,left,forward
52,1.27894559405,parado,red,right,right
53,-20.3435935014,left,red,right,right
54,9.19480045375e-05,right,red,right,right
55,-19.90415665,forward,red,right,right
56,0.255996185763,parado,green,left,right
57,0.526178130451,left,green,left,right
58,0.0023804792972,right,green,left,right
59,0.0139600812813,forward,green,left,right
60,2.23506849046,parado,red,forward,right
61,-7.07103963339,left,red,forward,right
62,0.00220178959505,right,red,forward,right
63,-7.18808888427,forward,red,forward,right
64,-2.81454101178,parado,green,forward,right
65,-10.414084604,left,green,forward,right
66,0.00504091354665,right,green,forward,right
67,0.568984637085,forward,green,forward,right
68,1.75732547405,parado,red,left,right
69,-10.5037012878,left,red,left,right
70,0.00135054220243,right,red,left,right
71,-7.07694250591,forward,red,left,right
72,1.13552627891,parado,red,parado,right
73,-18.0007245296,left,red,parado,right
74,0.00235358104918,right,red,parado,right
75,-18.8503796992,forward,red,parado,right
76,-3.90394333826,parado,green,right,right
77,-9.66886990403,left,green,right,right
78,0.00335067385327,right,green,right,right
79,0.887441328112,forward,green,right,right
80,-2.35542225525,parado,green,right,forward
81,-10.0499397035,left,green,right,forward
82,0.000346732592461,right,green,right,forward
83,1.92328216844,forward,green,right,forward
84,1.23855749408,parado,red,right,forward
85,-20.4023920144,left,red,right,forward
86,0.00323928354755,right,red,right,forward
87,-5.11454307873,forward,red,right,forward
88,1.58395432796,parado,red,left,forward
89,0.00340366331117,left,red,left,forward
90,0.00934552202135,right,red,left,forward
91,-9.97667630368,forward,red,left,forward
92,0.00598248316628,parado,red,right,left
93,0.00270746803041,left,red,right,left
94,1.09906363826,right,red,right,left
95,0.00733683365057,forward,red,right,left
