,Qvalue,action,light,oncoming,waypoint
0,2.00661813815,parado,green,right,left
1,-17.3669440521,left,green,right,left
2,2.87312929923,right,green,right,left
3,1.61044567149,forward,green,right,left
4,2.63739713066,parado,red,parado,left
5,-38.3688366521,left,red,parado,left
6,-19.4269159139,right,red,parado,left
7,-8.85711381249,forward,red,parado,left
8,4.79484123131,parado,red,left,left
9,-8.20802818373,left,red,left,left
10,2.00615660471,right,red,left,left
11,-7.18530398618,forward,red,left,left
12,1.88935699186,parado,green,left,left
13,3.59925760531,left,green,left,left
14,2.00525407366,right,green,left,left
15,2.00385638317,forward,green,left,left
16,-3.37476332886,parado,green,forward,left
17,-18.953602003,left,green,forward,left
18,1.92899537117,right,green,forward,left
19,0.641865239949,forward,green,forward,left
20,-3.49064823496,parado,green,parado,left
21,4.85181823475,left,green,parado,left
22,2.00532369171,right,green,parado,left
23,1.36689381585,forward,green,parado,left
24,-2.62214125512,parado,green,parado,forward
25,1.41487899719,left,green,parado,forward
26,1.29642148083,right,green,parado,forward
27,4.42248617148,forward,green,parado,forward
28,3.23823145017,parado,red,left,right
29,-8.56792645064,left,red,left,right
30,2.00442726402,right,red,left,right
31,-8.95576888742,forward,red,left,right
32,1.82834265099,parado,green,left,right
33,1.722919824,left,green,left,right
34,3.30329826698,right,green,left,right
35,1.31611937041,forward,green,left,right
36,2.00497873705,parado,green,right,right
37,2.00470392647,left,green,right,right
38,1.5848305818,right,green,right,right
39,1.88601725585,forward,green,right,right
40,-3.19695900123,parado,green,parado,right
41,1.91451538709,left,green,parado,right
42,1.1779327658,right,green,parado,right
43,1.76631325473,forward,green,parado,right
44,3.68672060012,parado,red,left,forward
45,-8.45997046266,left,red,left,forward
46,1.9515873099,right,red,left,forward
47,-7.85218848922,forward,red,left,forward
48,1.45184186574,parado,green,left,forward
49,1.07097380013,left,green,left,forward
50,1.00639679322,right,green,left,forward
51,4.56151995345,forward,green,left,forward
52,4.63700766411,parado,red,parado,forward
53,-38.1240150748,left,red,parado,forward
54,-19.721781081,right,red,parado,forward
55,-7.53877633692,forward,red,parado,forward
56,2.03266031079,parado,red,parado,right
57,-9.18623976438,left,red,parado,right
58,-19.0774084448,right,red,parado,right
59,-7.65074282907,forward,red,parado,right
60,-1.82726441591,parado,green,forward,forward
61,-16.9171602018,left,green,forward,forward
62,3.13878970938,right,green,forward,forward
63,1.43577667898,forward,green,forward,forward
64,1.44418617924,parado,red,forward,left
65,-36.6902842463,left,red,forward,left
66,3.04314399989,right,red,forward,left
67,-8.51188940321,forward,red,forward,left
68,4.61099500827,parado,red,forward,forward
69,-7.54181134488,left,red,forward,forward
70,1.55582788329,right,red,forward,forward
71,-8.12293529822,forward,red,forward,forward
72,2.30674306103,parado,red,right,forward
73,-38.0848417854,left,red,right,forward
74,1.89573066519,right,red,right,forward
75,2.00212385998,forward,red,right,forward
76,4.02282610794,parado,red,forward,right
77,-9.22530409576,left,red,forward,right
78,-19.4214075625,right,red,forward,right
79,-37.8706606378,forward,red,forward,right
80,-4.7297537343,parado,green,forward,right
81,-19.0396787521,left,green,forward,right
82,3.1504492571,right,green,forward,right
83,1.83157619413,forward,green,forward,right
84,2.00565991173,parado,green,right,forward
85,2.00040826707,left,green,right,forward
86,1.93358001232,right,green,right,forward
87,2.00263291655,forward,green,right,forward
88,3.28934287345,parado,red,right,left
89,2.00163466243,left,red,right,left
90,2.00244496164,right,red,right,left
91,-8.55616251628,forward,red,right,left
92,2.0016568415,parado,red,right,right
93,2.00338429058,left,red,right,right
94,2.0049949228,right,red,right,right
95,-8.93858140981,forward,red,right,right
