,Qvalue,action,light,oncoming,waypoint
0,1.98197448036,parado,red,parado,forward
1,-10.6694015521,left,red,parado,forward
2,0.122658143857,right,red,parado,forward
3,-10.8285023383,forward,red,parado,forward
4,-4.82508344601,parado,green,forward,forward
5,-19.4404694385,left,green,forward,forward
6,0.359794263284,right,green,forward,forward
7,1.52851857033,forward,green,forward,forward
8,-5.93428199731,parado,green,parado,forward
9,-0.0444670677208,left,green,parado,forward
10,0.0271237285387,right,green,parado,forward
11,1.89296351409,forward,green,parado,forward
12,2.32624750864,parado,red,forward,right
13,-10.1262652867,left,red,forward,right
14,0.95872037739,right,red,forward,right
15,-39.8855781194,forward,red,forward,right
16,-4.31346775411,parado,green,forward,right
17,-19.5661825696,left,green,forward,right
18,1.80985817636,right,green,forward,right
19,-0.040157053486,forward,green,forward,right
20,-5.00683882355,parado,green,parado,right
21,0.797116467065,left,green,parado,right
22,1.0786755405,right,green,parado,right
23,-0.178343109044,forward,green,parado,right
24,2.12033388578,parado,red,parado,right
25,-39.6852841844,left,red,parado,right
26,-20.7379524667,right,red,parado,right
27,-9.13166598994,forward,red,parado,right
28,-5.18142035974,parado,green,right,forward
29,-20.1985686639,left,green,right,forward
30,1.45264045603,right,green,right,forward
31,1.95436903115,forward,green,right,forward
32,0.785530808232,parado,green,left,forward
33,0.338431431271,left,green,left,forward
34,-0.310985003161,right,green,left,forward
35,1.5232628313,forward,green,left,forward
36,1.00258635695,parado,red,forward,left
37,-10.6269567399,left,red,forward,left
38,0.351458584313,right,red,forward,left
39,-39.6487435707,forward,red,forward,left
40,-5.26934142864,parado,green,forward,left
41,-19.2639955133,left,green,forward,left
42,-0.118228503599,right,green,forward,left
43,1.05939185224,forward,green,forward,left
44,-4.35230889369,parado,green,parado,left
45,2.13359766205,left,green,parado,left
46,-0.257899450594,right,green,parado,left
47,-0.086613940989,forward,green,parado,left
48,-0.111613850589,parado,green,left,left
49,1.27578146149,left,green,left,left
50,0.890707623178,right,green,left,left
51,0.450493579845,forward,green,left,left
52,1.34591153067,parado,red,right,forward
53,-39.8435948223,left,red,right,forward
54,0.0211707166468,right,red,right,forward
55,-40.1322541687,forward,red,right,forward
56,1.87533143046,parado,red,left,forward
57,-10.1126074144,left,red,left,forward
58,0.151589781191,right,red,left,forward
59,-40.1814909682,forward,red,left,forward
60,-5.75833193258,parado,green,right,right
61,-19.454809922,left,green,right,right
62,2.47215662647,right,green,right,right
63,0.313239434392,forward,green,right,right
64,0.427212753302,parado,green,left,right
65,0.995108332697,left,green,left,right
66,2.69486588257,right,green,left,right
67,-0.320723797369,forward,green,left,right
68,2.43445714199,parado,red,left,right
69,-40.1863462024,left,red,left,right
70,-20.9382042815,right,red,left,right
71,-10.2416862367,forward,red,left,right
72,1.26685408071,parado,red,forward,forward
73,-10.3111252217,left,red,forward,forward
74,0.0848998276764,right,red,forward,forward
75,-10.7358030303,forward,red,forward,forward
76,1.66415383664,parado,red,parado,left
77,-9.50508328716,left,red,parado,left
78,0.115870390775,right,red,parado,left
79,-10.9484116738,forward,red,parado,left
80,-4.93525262035,parado,green,right,left
81,-19.0370556764,left,green,right,left
82,0.537833930741,right,green,right,left
83,1.20349088074,forward,green,right,left
84,1.38314736408,parado,red,left,left
85,-9.5769640308,left,red,left,left
86,0.484964542508,right,red,left,left
87,-10.5617135808,forward,red,left,left
88,1.57366759433,parado,red,right,right
89,-40.5415621727,left,red,right,right
90,-20.5132724175,right,red,right,right
91,-9.62540675394,forward,red,right,right
92,2.40700166116,parado,red,right,left
93,-40.2751238773,left,red,right,left
94,0.808924790925,right,red,right,left
95,2.00014667717,forward,red,right,left
