,Qvalue,action,light,oncoming,waypoint
0,-3.44835910061,parado,green,parado,forward
1,1.4079864276,left,green,parado,forward
2,0.00590431722461,right,green,parado,forward
3,4.21570723072,forward,green,parado,forward
4,-2.80832179829,parado,green,right,forward
5,0.00713063779361,left,green,right,forward
6,0.00279542837041,right,green,right,forward
7,3.28496418636,forward,green,right,forward
8,-3.90874934831,parado,green,forward,forward
9,-17.8471191297,left,green,forward,forward
10,0.00581892471785,right,green,forward,forward
11,3.70623215394,forward,green,forward,forward
12,3.60301353554,parado,red,parado,forward
13,-16.9651310806,left,red,parado,forward
14,0.00552209759941,right,red,parado,forward
15,-11.4180458381,forward,red,parado,forward
16,3.45190660533,parado,red,forward,forward
17,-9.25413262385,left,red,forward,forward
18,0.00697446473363,right,red,forward,forward
19,-8.33317783018,forward,red,forward,forward
20,1.8575358157,parado,red,parado,left
21,-9.105857487,left,red,parado,left
22,0.000848608466586,right,red,parado,left
23,-7.2699344151,forward,red,parado,left
24,-3.34912739318,parado,green,parado,left
25,2.31407193982,left,green,parado,left
26,0.00304184671257,right,green,parado,left
27,1.55517621408,forward,green,parado,left
28,2.48529458499,parado,red,forward,left
29,-14.2967864161,left,red,forward,left
30,0.00160913891077,right,red,forward,left
31,-6.27187137579,forward,red,forward,left
32,1.67877318498,parado,green,left,left
33,3.086183319,left,green,left,left
34,0.00153523553894,right,green,left,left
35,0.978657005392,forward,green,left,left
36,-3.68810437286,parado,green,parado,right
37,2.09018162396,left,green,parado,right
38,0.00781630036176,right,green,parado,right
39,1.08448613958,forward,green,parado,right
40,2.63458837322,parado,red,right,forward
41,-29.5880667721,left,red,right,forward
42,0.345224110836,right,red,right,forward
43,-6.79512762712,forward,red,right,forward
44,3.44957928495,parado,red,left,forward
45,-12.5337880817,left,red,left,forward
46,0.00339249566834,right,red,left,forward
47,-9.12672997579,forward,red,left,forward
48,2.38229575656,parado,green,left,forward
49,2.40243939604,left,green,left,forward
50,0.00720220915484,right,green,left,forward
51,3.80313158947,forward,green,left,forward
52,2.71506692516,parado,red,parado,right
53,-13.0093150564,left,red,parado,right
54,0.00200025279663,right,red,parado,right
55,-20.0147117129,forward,red,parado,right
56,1.67029860013,parado,green,left,right
57,1.76909055005,left,green,left,right
58,0.00381255688277,right,green,left,right
59,1.99146764383,forward,green,left,right
60,-3.76976740664,parado,green,right,right
61,-14.1026278158,left,green,right,right
62,2.12725131019,right,green,right,right
63,1.07699161365,forward,green,right,right
64,4.10138664337,parado,red,forward,right
65,-8.73746844695,left,red,forward,right
66,0.00956202343578,right,red,forward,right
67,-31.5084478136,forward,red,forward,right
68,-3.36262999655,parado,green,forward,right
69,-18.9208266898,left,green,forward,right
70,0.00365424978158,right,green,forward,right
71,2.34569545173,forward,green,forward,right
72,2.62738719207,parado,red,left,right
73,-10.6199256378,left,red,left,right
74,0.000815966641215,right,red,left,right
75,-16.3858464288,forward,red,left,right
76,-4.23643599347,parado,green,forward,left
77,-18.0591700728,left,green,forward,left
78,0.00297335958017,right,green,forward,left
79,1.41818705537,forward,green,forward,left
80,3.22493483953,parado,red,right,right
81,-19.6878463839,left,red,right,right
82,0.00582963797256,right,red,right,right
83,-14.3676611298,forward,red,right,right
84,3.25553917321,parado,red,left,left
85,-4.55426966748,left,red,left,left
86,0.00741717663753,right,red,left,left
87,-4.56004239424,forward,red,left,left
88,0.00517146908213,parado,green,right,left
89,0.00930182390565,left,green,right,left
90,0.0027494340726,right,green,right,left
91,0.564481866366,forward,green,right,left
92,0.00446412698665,parado,red,right,left
93,-18.8386559651,left,red,right,left
94,2.28687818115,right,red,right,left
95,0.00409430351728,forward,red,right,left
