,Qvalue,action,light,oncoming,waypoint
0,0.502181267048,parado,red,forward,right
1,0.505651229941,left,red,forward,right
2,0.505397550798,right,red,forward,right
3,0.50416500527,forward,red,forward,right
4,0.500866768525,parado,green,forward,right
5,0.501883609756,left,green,forward,right
6,0.506049828025,right,green,forward,right
7,0.504045381279,forward,green,forward,right
8,0.50596754164,parado,green,parado,right
9,0.504423439183,left,green,parado,right
10,0.50848984552,right,green,parado,right
11,0.506756274947,forward,green,parado,right
12,0.508981898749,parado,red,left,forward
13,0.504228970838,left,red,left,forward
14,0.503582569447,right,red,left,forward
15,0.507578949593,forward,red,left,forward
16,0.506966642558,parado,green,left,forward
17,0.507024950976,left,green,left,forward
18,0.502211148838,right,green,left,forward
19,0.50726793608,forward,green,left,forward
20,0.503999585401,parado,green,right,forward
21,0.500300040259,left,green,right,forward
22,0.505237033678,right,green,right,forward
23,0.507387942411,forward,green,right,forward
24,0.503377459716,parado,green,parado,forward
25,0.508511432767,left,green,parado,forward
26,0.506795189778,right,green,parado,forward
27,0.506307926882,forward,green,parado,forward
28,0.507093028489,parado,red,left,right
29,0.502502636899,left,red,left,right
30,0.507195497852,right,red,left,right
31,0.508793699684,forward,red,left,right
32,0.505617807826,parado,green,left,right
33,0.509093148549,left,green,left,right
34,0.505897803,right,green,left,right
35,0.508083408345,forward,green,left,right
36,0.506247635295,parado,red,parado,right
37,0.50565756557,left,red,parado,right
38,0.505633675534,right,red,parado,right
39,0.506822471023,forward,red,parado,right
40,0.508625076232,parado,red,forward,forward
41,0.504863396555,left,red,forward,forward
42,0.500762504539,right,red,forward,forward
43,0.50510275481,forward,red,forward,forward
44,0.500437538115,parado,green,forward,forward
45,0.503863704938,left,green,forward,forward
46,0.507298824088,right,green,forward,forward
47,0.50735797488,forward,green,forward,forward
48,0.507215317154,parado,red,parado,forward
49,0.501101583415,left,red,parado,forward
50,0.50492732395,right,red,parado,forward
51,0.504374035285,forward,red,parado,forward
52,0.507757181536,parado,red,parado,left
53,0.508752768329,left,red,parado,left
54,0.507385079443,right,red,parado,left
55,0.500398280483,forward,red,parado,left
56,0.504728595922,parado,green,parado,left
57,0.501835572437,left,green,parado,left
58,0.506071648942,right,green,parado,left
59,0.502110780547,forward,green,parado,left
60,0.509847553031,parado,red,right,right
61,0.504552585174,left,red,right,right
62,0.501715536066,right,red,right,right
63,0.507560278385,forward,red,right,right
64,0.509559037335,parado,green,forward,left
65,0.505037429006,left,green,forward,left
66,0.500313744515,right,green,forward,left
67,0.509286275334,forward,green,forward,left
68,0.500628350097,parado,red,forward,left
69,0.502431992345,left,red,forward,left
70,0.502009948653,right,red,forward,left
71,0.502779950421,forward,red,forward,left
72,0.501371283324,parado,red,right,left
73,0.506714953904,left,red,right,left
74,0.503226375806,right,red,right,left
75,0.508980981526,forward,red,right,left
76,0.50256950731,parado,green,left,left
77,0.507039323692,left,green,left,left
78,0.507602228255,right,green,left,left
79,0.504028444413,forward,green,left,left
80,0.50478113541,parado,green,right,right
81,0.508528691398,left,green,right,right
82,0.505419781499,right,green,right,right
83,0.506566257708,forward,green,right,right
84,0.500074375418,parado,red,right,forward
85,0.508784609839,left,red,right,forward
86,0.500210668654,right,red,right,forward
87,0.505569698223,forward,red,right,forward
88,0.501179367243,parado,green,right,left
89,0.50283475922,left,green,right,left
90,0.505104938505,right,green,right,left
91,0.502401436623,forward,green,right,left
92,0.508259722046,parado,red,left,left
93,0.508219963337,left,red,left,left
94,0.5018084747,right,red,left,left
95,0.50217989093,forward,red,left,left
