,Qvalue,action,light,oncoming,waypoint
0,-3.41281082514,parado,green,forward,right
1,-20.1231690513,left,green,forward,right
2,1.97969368038,right,green,forward,right
3,0.104757866469,forward,green,forward,right
4,-5.0979016551,parado,green,parado,right
5,0.670027168108,left,green,parado,right
6,2.08372270949,right,green,parado,right
7,0.816232783547,forward,green,parado,right
8,0.242600677515,parado,green,left,forward
9,1.04653525393,left,green,left,forward
10,0.508133930945,right,green,left,forward
11,2.340975083,forward,green,left,forward
12,1.64318266794,parado,red,parado,forward
13,-12.0614097505,left,red,parado,forward
14,0.508098015033,right,red,parado,forward
15,-37.7088687328,forward,red,parado,forward
16,0.501245823695,parado,green,right,forward
17,-15.0668386927,left,green,right,forward
18,0.83360162613,right,green,right,forward
19,1.8447867566,forward,green,right,forward
20,-5.1734825324,parado,green,parado,forward
21,0.491802949798,left,green,parado,forward
22,0.814630106621,right,green,parado,forward
23,2.30742663981,forward,green,parado,forward
24,1.47887231654,parado,red,forward,right
25,-8.37153740043,left,red,forward,right
26,0.507985959075,right,red,forward,right
27,-26.5991354626,forward,red,forward,right
28,2.51558871162,parado,red,right,right
29,-30.0278032692,left,red,right,right
30,0.505392430552,right,red,right,right
31,-7.05644445027,forward,red,right,right
32,2.45988412651,parado,red,parado,right
33,-18.0779935613,left,red,parado,right
34,-9.19320642719,right,red,parado,right
35,-18.5096285249,forward,red,parado,right
36,1.34389197455,parado,red,parado,left
37,-25.3964010139,left,red,parado,left
38,0.503913256131,right,red,parado,left
39,-36.7936142075,forward,red,parado,left
40,-5.07862036608,parado,green,parado,left
41,1.51513441291,left,green,parado,left
42,0.584695951413,right,green,parado,left
43,0.37250058414,forward,green,parado,left
44,1.33751014675,parado,red,right,left
45,-19.422702772,left,red,right,left
46,0.299587312547,right,red,right,left
47,-27.3773179296,forward,red,right,left
48,1.56419525939,parado,red,forward,left
49,-4.69627789555,left,red,forward,left
50,0.500230486223,right,red,forward,left
51,-9.6236118815,forward,red,forward,left
52,0.0599168784537,parado,green,left,left
53,1.63722211975,left,green,left,left
54,0.508779987296,right,green,left,left
55,0.268718445239,forward,green,left,left
56,-5.11131292879,parado,green,forward,forward
57,-15.0321170882,left,green,forward,forward
58,0.505812645625,right,green,forward,forward
59,2.15459846603,forward,green,forward,forward
60,0.000102614644586,parado,green,left,right
61,0.741413769337,left,green,left,right
62,0.632315784433,right,green,left,right
63,0.0766505579516,forward,green,left,right
64,1.63033076744,parado,red,left,left
65,-5.15945965566,left,red,left,left
66,0.357023905921,right,red,left,left
67,-7.36281612363,forward,red,left,left
68,-3.87869058488,parado,green,forward,left
69,-18.0094998592,left,green,forward,left
70,-0.191610982905,right,green,forward,left
71,1.19074007575,forward,green,forward,left
72,1.85194783836,parado,red,left,right
73,-7.22326674859,left,red,left,right
74,0.504950913424,right,red,left,right
75,-8.43980951556,forward,red,left,right
76,-2.40344296012,parado,green,right,left
77,-17.5783794766,left,green,right,left
78,0.975866342921,right,green,right,left
79,0.421641887658,forward,green,right,left
80,1.16009742665,parado,red,left,forward
81,-13.5606336847,left,red,left,forward
82,0.501910545069,right,red,left,forward
83,-17.6500880681,forward,red,left,forward
84,-2.51435870586,parado,green,right,right
85,-15.1196645948,left,green,right,right
86,1.86167561766,right,green,right,right
87,0.266716138596,forward,green,right,right
88,1.74351590788,parado,red,right,forward
89,-19.3229785467,left,red,right,forward
90,0.500182370583,right,red,right,forward
91,-4.64101954488,forward,red,right,forward
92,1.43406932767,parado,red,forward,forward
93,-5.15375574085,left,red,forward,forward
94,0.504415252103,right,red,forward,forward
95,-18.1592867021,forward,red,forward,forward
