,Qvalue,action,light,oncoming,waypoint
0,-5.46199129345,parado,green,parado,right
1,0.464366955103,left,green,parado,right
2,1.96358384871,right,green,parado,right
3,0.0815421875233,forward,green,parado,right
4,1.49604425777,parado,red,right,right
5,-29.3142679211,left,red,right,right
6,1.0049358507,right,red,right,right
7,1.00360774937,forward,red,right,right
8,2.40878251085,parado,red,forward,right
9,-14.3024981113,left,red,forward,right
10,1.00027063251,right,red,forward,right
11,-26.8652411867,forward,red,forward,right
12,-4.44151111331,parado,green,forward,right
13,-9.81715754584,left,green,forward,right
14,1.92821090966,right,green,forward,right
15,0.422131690576,forward,green,forward,right
16,-2.34522163139,parado,green,right,right
17,-14.9864775257,left,green,right,right
18,1.00608465282,right,green,right,right
19,0.868226320131,forward,green,right,right
20,2.21348380452,parado,red,left,right
21,-24.3817612856,left,red,left,right
22,-8.87952577714,right,red,left,right
23,-10.5624787045,forward,red,left,right
24,0.941621848257,parado,green,left,right
25,0.487264739158,left,green,left,right
26,1.53853483157,right,green,left,right
27,0.74021945831,forward,green,left,right
28,1.89742717762,parado,red,parado,right
29,-28.0876315472,left,red,parado,right
30,1.00462129553,right,red,parado,right
31,-24.4832747224,forward,red,parado,right
32,1.00238423103,parado,green,left,left
33,1.1890060179,left,green,left,left
34,1.00114861562,right,green,left,left
35,0.620462059673,forward,green,left,left
36,-2.08764360718,parado,green,parado,left
37,1.99271269601,left,green,parado,left
38,0.524730540045,right,green,parado,left
39,0.42867762211,forward,green,parado,left
40,1.86354493859,parado,red,left,forward
41,-9.10606712657,left,red,left,forward
42,-9.01680988135,right,red,left,forward
43,-4.85185638728,forward,red,left,forward
44,1.32692248585,parado,green,left,forward
45,0.546768106286,left,green,left,forward
46,1.0060229814,right,green,left,forward
47,2.05212550583,forward,green,left,forward
48,-4.45094698742,parado,green,parado,forward
49,0.952899585954,left,green,parado,forward
50,1.00437363016,right,green,parado,forward
51,1.90045165817,forward,green,parado,forward
52,-1.50194635124,parado,green,right,forward
53,-9.87128026763,left,green,right,forward
54,0.710959136838,right,green,right,forward
55,2.24184014025,forward,green,right,forward
56,2.52884851085,parado,red,parado,forward
57,-28.9511144234,left,red,parado,forward
58,1.00017580824,right,red,parado,forward
59,-30.7520752275,forward,red,parado,forward
60,2.14743838976,parado,red,forward,forward
61,-4.74475242811,left,red,forward,forward
62,1.00019640926,right,red,forward,forward
63,-10.0485373312,forward,red,forward,forward
64,1.00199139426,parado,green,forward,forward
65,-17.2542567138,left,green,forward,forward
66,1.00834378005,right,green,forward,forward
67,1.62148570141,forward,green,forward,forward
68,1.49958961613,parado,red,parado,left
69,-15.2423019307,left,red,parado,left
70,0.278016024279,right,red,parado,left
71,-14.4573762291,forward,red,parado,left
72,1.50104333364,parado,red,forward,left
73,-4.92632801601,left,red,forward,left
74,1.00334818225,right,red,forward,left
75,-4.22694030126,forward,red,forward,left
76,-3.3246104372,parado,green,forward,left
77,-9.61906856754,left,green,forward,left
78,1.36833710633,right,green,forward,left
79,0.236574534726,forward,green,forward,left
80,-1.71629886277,parado,green,right,left
81,1.00545464163,left,green,right,left
82,0.360614871581,right,green,right,left
83,1.0076474871,forward,green,right,left
84,1.50832424911,parado,red,left,left
85,1.00102851286,left,red,left,left
86,1.00581368927,right,red,left,left
87,-9.61168231313,forward,red,left,left
88,0.987518061493,parado,red,right,left
89,-19.2281122301,left,red,right,left
90,1.00232827009,right,red,right,left
91,1.00231864616,forward,red,right,left
92,1.00062648599,parado,red,right,forward
93,-19.5575317446,left,red,right,forward
94,1.00976219106,right,red,right,forward
95,-4.07338482021,forward,red,right,forward
